cross-validation	config	run	label	precision	recall	f1	support	algo	dataset1	dataset2	task
True	7	3	PER	0.54839	0.39535	0.45946	43	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	7	3	0	0.98447	0.99577	0.99009	3311	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	7	3	1	0.60000	0.28767	0.38889	73	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	7	3	LOC	0.10000	0.07143	0.08333	14	CRF_PA	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	7	3	ORG	0.00000	0.00000	0.00000	16	CRF_PA	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	7	3	PER	0.54545	0.41860	0.47368	43	CRF_PA	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	7	3	0	0.98444	0.99336	0.98888	3311	CRF_PA	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	7	3	1	0.48837	0.28767	0.36207	73	CRF_PA	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	7	4	LOC	0.25000	0.03846	0.06667	26	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	7	4	ORG	0.00000	0.00000	0.00000	8	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	7	4	PER	0.76000	0.28358	0.41304	67	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	7	4	0	0.97545	0.99721	0.98621	3227	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	7	4	1	0.68966	0.19802	0.30769	101	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	7	4	LOC	0.16667	0.03846	0.06250	26	CRF_PA	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	7	4	ORG	0.00000	0.00000	0.00000	8	CRF_PA	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	7	4	PER	0.65714	0.34328	0.45098	67	CRF_PA	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	7	4	0	0.97718	0.99535	0.98618	3227	CRF_PA	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	7	4	1	0.63415	0.25743	0.36620	101	CRF_PA	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	7	5	LOC	0.25926	0.30435	0.28000	23	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	7	5	ORG	1.00000	0.08333	0.15385	12	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	7	5	PER	0.78125	0.45455	0.57471	55	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	7	5	0	0.98564	0.99457	0.99008	3312	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	7	5	1	0.70000	0.46667	0.56000	90	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	7	5	LOC	0.20000	0.17391	0.18605	23	CRF_PA	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	7	5	ORG	0.50000	0.16667	0.25000	12	CRF_PA	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	7	5	PER	0.57500	0.41818	0.48421	55	CRF_PA	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	7	5	0	0.98502	0.99275	0.98887	3312	CRF_PA	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	7	5	1	0.62500	0.44444	0.51948	90	CRF_PA	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
False	7	1	LOC	0.63205	0.25225	0.36059	1110	CRF	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NER
False	7	1	ORG	0.73770	0.04967	0.09307	906	CRF	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NER
False	7	1	PER	0.43271	0.47275	0.45185	789	CRF	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NER
False	7	1	0	0.96904	0.99238	0.98057	59737	CRF	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NED
False	7	1	1	0.66691	0.32478	0.43683	2805	CRF	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NED
False	7	1	LOC	0.61573	0.24685	0.35241	1110	CRF_PA	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NER
False	7	1	ORG	0.79310	0.05077	0.09544	906	CRF_PA	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NER
False	7	1	PER	0.47839	0.40684	0.43973	789	CRF_PA	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NER
False	7	1	0	0.96736	0.99377	0.98039	59737	CRF_PA	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NED
False	7	1	1	0.68313	0.28592	0.40312	2805	CRF_PA	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NED
False	7	1	LOC	0.64706	0.23476	0.34452	328	CRF	2015.conll.freebase.horus	ner.txt.horus	NER
False	7	1	ORG	1.00000	0.16585	0.28452	205	CRF	2015.conll.freebase.horus	ner.txt.horus	NER
False	7	1	PER	0.60510	0.42601	0.50000	669	CRF	2015.conll.freebase.horus	ner.txt.horus	NER
False	7	1	0	0.98338	0.99572	0.98951	46057	CRF	2015.conll.freebase.horus	ner.txt.horus	NED
False	7	1	1	0.68429	0.35524	0.46769	1202	CRF	2015.conll.freebase.horus	ner.txt.horus	NED
False	7	1	LOC	0.55882	0.23171	0.32759	328	CRF_PA	2015.conll.freebase.horus	ner.txt.horus	NER
False	7	1	ORG	0.54545	0.02927	0.05556	205	CRF_PA	2015.conll.freebase.horus	ner.txt.horus	NER
False	7	1	PER	0.60491	0.40508	0.48523	669	CRF_PA	2015.conll.freebase.horus	ner.txt.horus	NER
False	7	1	0	0.98262	0.99557	0.98905	46057	CRF_PA	2015.conll.freebase.horus	ner.txt.horus	NED
False	7	1	1	0.65714	0.32529	0.43517	1202	CRF_PA	2015.conll.freebase.horus	ner.txt.horus	NED
False	7	1	LOC	0.61905	0.05328	0.09811	244	CRF	2015.conll.freebase.horus	emerging.test.annotated.horus	NER
False	7	1	ORG	0.00000	0.00000	0.00000	87	CRF	2015.conll.freebase.horus	emerging.test.annotated.horus	NER
False	7	1	PER	0.63755	0.26025	0.36962	561	CRF	2015.conll.freebase.horus	emerging.test.annotated.horus	NER
False	7	1	0	0.96996	0.99760	0.98359	22525	CRF	2015.conll.freebase.horus	emerging.test.annotated.horus	NED
False	7	1	1	0.78400	0.21973	0.34326	892	CRF	2015.conll.freebase.horus	emerging.test.annotated.horus	NED
False	7	1	LOC	0.55556	0.02049	0.03953	244	CRF_PA	2015.conll.freebase.horus	emerging.test.annotated.horus	NER
False	7	1	ORG	0.00000	0.00000	0.00000	87	CRF_PA	2015.conll.freebase.horus	emerging.test.annotated.horus	NER
False	7	1	PER	0.59091	0.23173	0.33291	561	CRF_PA	2015.conll.freebase.horus	emerging.test.annotated.horus	NER
False	7	1	0	0.96877	0.99711	0.98274	22525	CRF_PA	2015.conll.freebase.horus	emerging.test.annotated.horus	NED
False	7	1	1	0.72103	0.18834	0.29867	892	CRF_PA	2015.conll.freebase.horus	emerging.test.annotated.horus	NED
False	7	1	LOC	0.65217	0.28481	0.39648	158	CRF	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus	NER
False	7	1	ORG	0.44444	0.08163	0.13793	49	CRF	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus	NER
False	7	1	PER	0.72727	0.35556	0.47761	270	CRF	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus	NER
False	7	1	0	0.97995	0.99636	0.98809	15946	CRF	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus	NED
False	7	1	1	0.72381	0.31866	0.44250	477	CRF	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus	NED
False	7	1	LOC	0.68116	0.29747	0.41410	158	CRF_PA	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus	NER
False	7	1	ORG	0.46154	0.12245	0.19355	49	CRF_PA	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus	NER
False	7	1	PER	0.75424	0.32963	0.45876	270	CRF_PA	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus	NER
False	7	1	0	0.97991	0.99693	0.98834	15946	CRF_PA	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus	NED
False	7	1	1	0.75500	0.31656	0.44609	477	CRF_PA	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus	NED
True	7	1	LOC	0.86111	0.53219	0.65782	233	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	7	1	ORG	0.80392	0.45556	0.58156	180	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	7	1	PER	0.50704	0.23841	0.32432	151	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	7	1	0	0.97509	0.99490	0.98490	12158	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	7	1	1	0.80442	0.45213	0.57889	564	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	7	1	LOC	0.80982	0.56652	0.66667	233	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	7	1	ORG	0.74359	0.48333	0.58586	180	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	7	1	PER	0.63380	0.29801	0.40541	151	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	7	1	0	0.97704	0.99416	0.98553	12158	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	7	1	1	0.79772	0.49645	0.61202	564	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	7	2	LOC	0.86517	0.61600	0.71963	250	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	7	2	ORG	0.77391	0.50568	0.61168	176	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	7	2	PER	0.77660	0.44785	0.56809	163	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	7	2	0	0.97826	0.99500	0.98656	11801	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	7	2	1	0.84755	0.55688	0.67213	589	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	7	2	LOC	0.86207	0.60000	0.70755	250	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	7	2	ORG	0.76033	0.52273	0.61953	176	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	7	2	PER	0.78750	0.38650	0.51852	163	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	7	2	0	0.97753	0.99525	0.98631	11801	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	7	2	1	0.85067	0.54160	0.66183	589	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	7	3	LOC	0.84242	0.56967	0.67971	244	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	7	3	ORG	0.82105	0.48148	0.60700	162	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	7	3	PER	0.51765	0.26036	0.34646	169	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	7	3	0	0.97550	0.99443	0.98488	11854	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	7	3	1	0.80870	0.48522	0.60652	575	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	7	3	LOC	0.82530	0.56148	0.66829	244	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	7	3	ORG	0.82979	0.48148	0.60938	162	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	7	3	PER	0.45833	0.19527	0.27386	169	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	7	3	0	0.97446	0.99443	0.98434	11854	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	7	3	1	0.80120	0.46261	0.58655	575	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	7	4	LOC	0.83060	0.65517	0.73253	232	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	7	4	ORG	0.81818	0.53731	0.64865	201	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	7	4	PER	0.69620	0.39568	0.50459	139	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	7	4	0	0.97907	0.99382	0.98639	11814	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	7	4	1	0.81472	0.56119	0.66460	572	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	7	4	LOC	0.82222	0.63793	0.71845	232	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	7	4	ORG	0.82143	0.57214	0.67449	201	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	7	4	PER	0.65000	0.37410	0.47489	139	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	7	4	0	0.97956	0.99382	0.98664	11814	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	7	4	1	0.81750	0.57168	0.67284	572	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	7	5	LOC	0.78322	0.59893	0.67879	187	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	7	5	ORG	0.79365	0.49505	0.60976	202	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	7	5	PER	0.53465	0.35065	0.42353	154	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	7	5	0	0.97817	0.99215	0.98511	12106	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	7	5	1	0.74324	0.50645	0.60241	543	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	7	5	LOC	0.79856	0.59358	0.68098	187	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	7	5	ORG	0.85246	0.51485	0.64198	202	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	7	5	PER	0.50476	0.34416	0.40927	154	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	7	5	0	0.97818	0.99248	0.98528	12106	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	7	5	1	0.75137	0.50645	0.60506	543	CRF_PA	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
False	7	1	LOC	0.57616	0.26524	0.36326	328	CRF	2016.conll.freebase.ascii.txt.horus	ner.txt.horus	NER
False	7	1	ORG	0.57778	0.25366	0.35254	205	CRF	2016.conll.freebase.ascii.txt.horus	ner.txt.horus	NER
False	7	1	PER	0.78007	0.33931	0.47292	669	CRF	2016.conll.freebase.ascii.txt.horus	ner.txt.horus	NER
False	7	1	0	0.98264	0.99694	0.98974	46057	CRF	2016.conll.freebase.ascii.txt.horus	ner.txt.horus	NED
False	7	1	1	0.73496	0.32529	0.45098	1202	CRF	2016.conll.freebase.ascii.txt.horus	ner.txt.horus	NED
False	7	1	LOC	0.64286	0.30183	0.41079	328	CRF_PA	2016.conll.freebase.ascii.txt.horus	ner.txt.horus	NER
False	7	1	ORG	0.59322	0.17073	0.26515	205	CRF_PA	2016.conll.freebase.ascii.txt.horus	ner.txt.horus	NER
False	7	1	PER	0.75932	0.33483	0.46473	669	CRF_PA	2016.conll.freebase.ascii.txt.horus	ner.txt.horus	NER
False	7	1	0	0.98240	0.99720	0.98974	46057	CRF_PA	2016.conll.freebase.ascii.txt.horus	ner.txt.horus	NED
False	7	1	1	0.74606	0.31531	0.44327	1202	CRF_PA	2016.conll.freebase.ascii.txt.horus	ner.txt.horus	NED
False	7	1	LOC	0.60000	0.12295	0.20408	244	CRF	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus	NER
False	7	1	ORG	0.31579	0.06897	0.11321	87	CRF	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus	NER
False	7	1	PER	0.75000	0.18717	0.29957	561	CRF	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus	NER
False	7	1	0	0.96889	0.99827	0.98336	22525	CRF	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus	NED
False	7	1	1	0.81340	0.19058	0.30881	892	CRF	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus	NED
False	7	1	LOC	0.48333	0.11885	0.19079	244	CRF_PA	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus	NER
False	7	1	ORG	0.25000	0.04598	0.07767	87	CRF_PA	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus	NER
False	7	1	PER	0.69388	0.18182	0.28814	561	CRF_PA	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus	NER
False	7	1	0	0.96913	0.99791	0.98331	22525	CRF_PA	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus	NED
False	7	1	1	0.78924	0.19731	0.31570	892	CRF_PA	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus	NED
False	7	1	LOC	0.47727	0.26582	0.34146	158	CRF	ner.txt.horus	2015.conll.freebase.horus	NER
False	7	1	ORG	0.40000	0.12245	0.18750	49	CRF	ner.txt.horus	2015.conll.freebase.horus	NER
False	7	1	PER	0.54626	0.45926	0.49899	270	CRF	ner.txt.horus	2015.conll.freebase.horus	NER
False	7	1	0	0.98241	0.99147	0.98692	15946	CRF	ner.txt.horus	2015.conll.freebase.horus	NED
False	7	1	1	0.58788	0.40671	0.48079	477	CRF	ner.txt.horus	2015.conll.freebase.horus	NED
False	7	1	LOC	0.51220	0.26582	0.35000	158	CRF_PA	ner.txt.horus	2015.conll.freebase.horus	NER
False	7	1	ORG	0.43750	0.14286	0.21538	49	CRF_PA	ner.txt.horus	2015.conll.freebase.horus	NER
False	7	1	PER	0.57477	0.45556	0.50826	270	CRF_PA	ner.txt.horus	2015.conll.freebase.horus	NER
False	7	1	0	0.98250	0.99266	0.98755	15946	CRF_PA	ner.txt.horus	2015.conll.freebase.horus	NED
False	7	1	1	0.62500	0.40881	0.49430	477	CRF_PA	ner.txt.horus	2015.conll.freebase.horus	NED
False	7	1	LOC	0.66828	0.37207	0.47801	1110	CRF	ner.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
False	7	1	ORG	0.66667	0.07506	0.13492	906	CRF	ner.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
False	7	1	PER	0.44639	0.51711	0.47915	789	CRF	ner.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
False	7	1	0	0.97224	0.99130	0.98167	59737	CRF	ner.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
False	7	1	1	0.68176	0.39715	0.50191	2805	CRF	ner.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
False	7	1	LOC	0.65134	0.39550	0.49215	1110	CRF_PA	ner.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
False	7	1	ORG	0.44800	0.06181	0.10863	906	CRF_PA	ner.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
False	7	1	PER	0.43050	0.52598	0.47347	789	CRF_PA	ner.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
False	7	1	0	0.97298	0.98996	0.98140	59737	CRF_PA	ner.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
False	7	1	1	0.65967	0.41462	0.50919	2805	CRF_PA	ner.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	7	1	LOC	0.67500	0.39706	0.50000	68	CRF	ner.txt.horus	ner.txt.horus	NER
True	7	1	ORG	0.87500	0.50000	0.63636	28	CRF	ner.txt.horus	ner.txt.horus	NER
True	7	1	PER	0.74766	0.54054	0.62745	148	CRF	ner.txt.horus	ner.txt.horus	NER
True	7	1	0	0.98796	0.99656	0.99224	9302	CRF	ner.txt.horus	ner.txt.horus	NED
True	7	1	1	0.80368	0.53689	0.64373	244	CRF	ner.txt.horus	ner.txt.horus	NED
True	7	1	LOC	0.67442	0.42647	0.52252	68	CRF_PA	ner.txt.horus	ner.txt.horus	NER
True	7	1	ORG	0.82353	0.50000	0.62222	28	CRF_PA	ner.txt.horus	ner.txt.horus	NER
True	7	1	PER	0.72222	0.52703	0.60938	148	CRF_PA	ner.txt.horus	ner.txt.horus	NER
True	7	1	0	0.98795	0.99602	0.99197	9302	CRF_PA	ner.txt.horus	ner.txt.horus	NED
True	7	1	1	0.77976	0.53689	0.63592	244	CRF_PA	ner.txt.horus	ner.txt.horus	NED
True	7	2	LOC	0.54545	0.44444	0.48980	54	CRF	ner.txt.horus	ner.txt.horus	NER
True	7	2	ORG	0.88889	0.42105	0.57143	38	CRF	ner.txt.horus	ner.txt.horus	NER
True	7	2	PER	0.71875	0.55645	0.62727	124	CRF	ner.txt.horus	ner.txt.horus	NER
True	7	2	0	0.98951	0.99569	0.99259	9283	CRF	ner.txt.horus	ner.txt.horus	NED
True	7	2	1	0.74684	0.54630	0.63102	216	CRF	ner.txt.horus	ner.txt.horus	NED
True	7	2	LOC	0.53191	0.46296	0.49505	54	CRF_PA	ner.txt.horus	ner.txt.horus	NER
True	7	2	ORG	0.81250	0.34211	0.48148	38	CRF_PA	ner.txt.horus	ner.txt.horus	NER
True	7	2	PER	0.72973	0.65323	0.68936	124	CRF_PA	ner.txt.horus	ner.txt.horus	NER
True	7	2	0	0.99046	0.99494	0.99269	9283	CRF_PA	ner.txt.horus	ner.txt.horus	NED
True	7	2	1	0.72989	0.58796	0.65128	216	CRF_PA	ner.txt.horus	ner.txt.horus	NED
True	7	3	LOC	0.65854	0.43548	0.52427	62	CRF	ner.txt.horus	ner.txt.horus	NER
True	7	3	ORG	0.88235	0.36585	0.51724	41	CRF	ner.txt.horus	ner.txt.horus	NER
True	7	3	PER	0.73267	0.56923	0.64069	130	CRF	ner.txt.horus	ner.txt.horus	NER
True	7	3	0	0.98834	0.99645	0.99238	9016	CRF	ner.txt.horus	ner.txt.horus	NED
True	7	3	1	0.79874	0.54506	0.64796	233	CRF	ner.txt.horus	ner.txt.horus	NED
True	7	3	LOC	0.68421	0.41935	0.52000	62	CRF_PA	ner.txt.horus	ner.txt.horus	NER
True	7	3	ORG	0.88235	0.36585	0.51724	41	CRF_PA	ner.txt.horus	ner.txt.horus	NER
True	7	3	PER	0.73786	0.58462	0.65236	130	CRF_PA	ner.txt.horus	ner.txt.horus	NER
True	7	3	0	0.98823	0.99645	0.99232	9016	CRF_PA	ner.txt.horus	ner.txt.horus	NED
True	7	3	1	0.79747	0.54077	0.64450	233	CRF_PA	ner.txt.horus	ner.txt.horus	NED
True	7	4	LOC	0.67647	0.28750	0.40351	80	CRF	ner.txt.horus	ner.txt.horus	NER
True	7	4	ORG	0.54167	0.33333	0.41270	39	CRF	ner.txt.horus	ner.txt.horus	NER
True	7	4	PER	0.63158	0.60000	0.61538	120	CRF	ner.txt.horus	ner.txt.horus	NER
True	7	4	0	0.98715	0.99423	0.99068	9351	CRF	ner.txt.horus	ner.txt.horus	NED
True	7	4	1	0.68605	0.49372	0.57421	239	CRF	ner.txt.horus	ner.txt.horus	NED
True	7	4	LOC	0.58824	0.25000	0.35088	80	CRF_PA	ner.txt.horus	ner.txt.horus	NER
True	7	4	ORG	0.75000	0.30769	0.43636	39	CRF_PA	ner.txt.horus	ner.txt.horus	NER
True	7	4	PER	0.66355	0.59167	0.62555	120	CRF_PA	ner.txt.horus	ner.txt.horus	NER
True	7	4	0	0.98622	0.99487	0.99052	9351	CRF_PA	ner.txt.horus	ner.txt.horus	NED
True	7	4	1	0.69427	0.45607	0.55051	239	CRF_PA	ner.txt.horus	ner.txt.horus	NED
True	7	5	LOC	0.52273	0.37705	0.43810	61	CRF	ner.txt.horus	ner.txt.horus	NER
True	7	5	ORG	0.91304	0.38889	0.54545	54	CRF	ner.txt.horus	ner.txt.horus	NER
True	7	5	PER	0.83654	0.55769	0.66923	156	CRF	ner.txt.horus	ner.txt.horus	NER
True	7	5	0	0.98630	0.99664	0.99145	9538	CRF	ner.txt.horus	ner.txt.horus	NED
True	7	5	1	0.81287	0.51292	0.62896	271	CRF	ner.txt.horus	ner.txt.horus	NED
True	7	5	LOC	0.60870	0.45902	0.52336	61	CRF_PA	ner.txt.horus	ner.txt.horus	NER
True	7	5	ORG	0.74074	0.37037	0.49383	54	CRF_PA	ner.txt.horus	ner.txt.horus	NER
True	7	5	PER	0.80357	0.57692	0.67164	156	CRF_PA	ner.txt.horus	ner.txt.horus	NER
True	7	5	0	0.98680	0.99570	0.99123	9538	CRF_PA	ner.txt.horus	ner.txt.horus	NED
True	7	5	1	0.77838	0.53137	0.63158	271	CRF_PA	ner.txt.horus	ner.txt.horus	NED
False	7	1	LOC	0.66667	0.12295	0.20761	244	CRF	ner.txt.horus	emerging.test.annotated.horus	NER
False	7	1	ORG	0.00000	0.00000	0.00000	87	CRF	ner.txt.horus	emerging.test.annotated.horus	NER
False	7	1	PER	0.68545	0.26025	0.37726	561	CRF	ner.txt.horus	emerging.test.annotated.horus	NER
False	7	1	0	0.97051	0.99778	0.98395	22525	CRF	ner.txt.horus	emerging.test.annotated.horus	NED
False	7	1	1	0.80695	0.23430	0.36316	892	CRF	ner.txt.horus	emerging.test.annotated.horus	NED
False	7	1	LOC	0.52830	0.11475	0.18855	244	CRF_PA	ner.txt.horus	emerging.test.annotated.horus	NER
False	7	1	ORG	0.00000	0.00000	0.00000	87	CRF_PA	ner.txt.horus	emerging.test.annotated.horus	NER
False	7	1	PER	0.71560	0.27807	0.40051	561	CRF_PA	ner.txt.horus	emerging.test.annotated.horus	NER
False	7	1	0	0.97079	0.99751	0.98397	22525	CRF_PA	ner.txt.horus	emerging.test.annotated.horus	NED
False	7	1	1	0.79412	0.24215	0.37113	892	CRF_PA	ner.txt.horus	emerging.test.annotated.horus	NED
False	7	1	LOC	0.21898	0.18987	0.20339	158	CRF	emerging.test.annotated.horus	2015.conll.freebase.horus	NER
False	7	1	ORG	0.00000	0.00000	0.00000	49	CRF	emerging.test.annotated.horus	2015.conll.freebase.horus	NER
False	7	1	PER	0.46281	0.41481	0.43750	270	CRF	emerging.test.annotated.horus	2015.conll.freebase.horus	NER
False	7	1	0	0.98110	0.98658	0.98383	15946	CRF	emerging.test.annotated.horus	2015.conll.freebase.horus	NED
