cross-validation	config	run	label	precision	recall	f1	support	algo	dataset1	dataset2	task
False	23	0	average	0.62130	0.19037	0.28945	0	RF50	wnut15.train	wnut17.test	NER
False	23	1	0	0.96926	0.99676	0.98282	22524	RF50	wnut15.train	wnut17.test	NED
False	23	1	1	0.71260	0.20269	0.31561	893	RF50	wnut15.train	wnut17.test	NED
False	23	1	LOC	0.25455	0.17213	0.20538	244	DT	wnut15.train	wnut17.test	NER
False	23	1	ORG	0.02151	0.02273	0.02210	88	DT	wnut15.train	wnut17.test	NER
False	23	1	PER	0.52778	0.30481	0.38644	561	DT	wnut15.train	wnut17.test	NER
False	23	0	average	0.40323	0.24076	0.30106	0	DT	wnut15.train	wnut17.test	NER
False	23	1	0	0.97294	0.98637	0.97961	22524	DT	wnut15.train	wnut17.test	NED
False	23	1	1	0.47251	0.30795	0.37288	893	DT	wnut15.train	wnut17.test	NED
True	23	1	LOC	0.83333	0.33333	0.47619	75	RF50	wnut16.train	wnut16.train	NER
True	23	1	ORG	0.73077	0.47500	0.57576	40	RF50	wnut16.train	wnut16.train	NER
True	23	1	PER	0.72289	0.43796	0.54545	137	RF50	wnut16.train	wnut16.train	NER
True	23	1	average	0.75701	0.41270	0.52965	0	RF50	wnut16.train	wnut16.train	NER
True	23	1	0	0.98454	0.99663	0.99055	9203	RF50	wnut16.train	wnut16.train	NED
True	23	1	1	0.77698	0.42857	0.55243	252	RF50	wnut16.train	wnut16.train	NED
True	23	1	LOC	0.50000	0.42667	0.46043	75	DT	wnut16.train	wnut16.train	NER
True	23	1	ORG	0.48837	0.52500	0.50602	40	DT	wnut16.train	wnut16.train	NER
True	23	1	PER	0.52713	0.49635	0.51128	137	DT	wnut16.train	wnut16.train	NER
True	23	1	average	0.51290	0.48016	0.49531	0	DT	wnut16.train	wnut16.train	NER
True	23	1	0	0.98763	0.98935	0.98849	9203	DT	wnut16.train	wnut16.train	NED
True	23	1	1	0.58475	0.54762	0.56557	252	DT	wnut16.train	wnut16.train	NED
True	23	2	LOC	0.48387	0.25862	0.33708	58	RF50	wnut16.train	wnut16.train	NER
True	23	2	ORG	0.62500	0.27778	0.38462	36	RF50	wnut16.train	wnut16.train	NER
True	23	2	PER	0.71311	0.64444	0.67704	135	RF50	wnut16.train	wnut16.train	NER
True	23	2	average	0.64120	0.48908	0.54497	0	RF50	wnut16.train	wnut16.train	NER
True	23	2	0	0.98772	0.99415	0.99092	9226	RF50	wnut16.train	wnut16.train	NED
True	23	2	1	0.68047	0.50218	0.57789	229	RF50	wnut16.train	wnut16.train	NED
True	23	2	LOC	0.40741	0.37931	0.39286	58	DT	wnut16.train	wnut16.train	NER
True	23	2	ORG	0.37838	0.38889	0.38356	36	DT	wnut16.train	wnut16.train	NER
True	23	2	PER	0.59333	0.65926	0.62456	135	DT	wnut16.train	wnut16.train	NER
True	23	2	average	0.51245	0.54585	0.52799	0	DT	wnut16.train	wnut16.train	NER
True	23	2	0	0.99012	0.98884	0.98948	9226	DT	wnut16.train	wnut16.train	NED
True	23	2	1	0.57261	0.60262	0.58723	229	DT	wnut16.train	wnut16.train	NED
True	23	3	LOC	0.76667	0.35385	0.48421	65	RF50	wnut16.train	wnut16.train	NER
True	23	3	ORG	0.67857	0.52778	0.59375	36	RF50	wnut16.train	wnut16.train	NER
True	23	3	PER	0.81443	0.60305	0.69298	131	RF50	wnut16.train	wnut16.train	NER
True	23	3	average	0.77997	0.52155	0.61909	0	RF50	wnut16.train	wnut16.train	NER
True	23	3	0	0.98839	0.99664	0.99250	9223	RF50	wnut16.train	wnut16.train	NED
True	23	3	1	0.80000	0.53448	0.64083	232	RF50	wnut16.train	wnut16.train	NED
True	23	3	LOC	0.42105	0.49231	0.45390	65	DT	wnut16.train	wnut16.train	NER
True	23	3	ORG	0.41509	0.61111	0.49438	36	DT	wnut16.train	wnut16.train	NER
True	23	3	PER	0.61240	0.60305	0.60769	131	DT	wnut16.train	wnut16.train	NER
True	23	3	average	0.52818	0.57328	0.54702	0	DT	wnut16.train	wnut16.train	NER
True	23	3	0	0.99076	0.98796	0.98936	9223	DT	wnut16.train	wnut16.train	NED
True	23	3	1	0.56977	0.63362	0.60000	232	DT	wnut16.train	wnut16.train	NED
False	23	1	LOC	0.49550	0.34810	0.40892	158	RF50	wnut16.train	wnut15.dev	NER
False	23	1	ORG	0.50000	0.12245	0.19672	49	RF50	wnut16.train	wnut15.dev	NER
False	23	1	PER	0.50000	0.41026	0.45070	273	RF50	wnut16.train	wnut15.dev	NER
False	23	0	average	0.49852	0.36042	0.41102	0	RF50	wnut16.train	wnut15.dev	NER
False	23	1	0	0.98148	0.98966	0.98555	15954	RF50	wnut16.train	wnut15.dev	NED
False	23	1	1	0.52450	0.37917	0.44015	480	RF50	wnut16.train	wnut15.dev	NED
False	23	1	LOC	0.34135	0.44937	0.38798	158	DT	wnut16.train	wnut15.dev	NER
False	23	1	ORG	0.11957	0.22449	0.15603	49	DT	wnut16.train	wnut15.dev	NER
False	23	1	PER	0.33427	0.43590	0.37838	273	DT	wnut16.train	wnut15.dev	NER
False	23	0	average	0.31468	0.41875	0.35884	0	DT	wnut16.train	wnut15.dev	NER
False	23	1	0	0.98447	0.97361	0.97901	15954	DT	wnut16.train	wnut15.dev	NED
False	23	1	1	0.35823	0.48958	0.41373	480	DT	wnut16.train	wnut15.dev	NED
False	23	1	LOC	0.53835	0.32883	0.40828	1110	RF50	wnut16.train	wnut16.test	NER
False	23	1	ORG	0.65541	0.10683	0.18371	908	RF50	wnut16.train	wnut16.test	NER
False	23	1	PER	0.43667	0.45881	0.44747	789	RF50	wnut16.train	wnut16.test	NER
False	23	0	average	0.54763	0.29355	0.34665	0	RF50	wnut16.train	wnut16.test	NER
False	23	1	0	0.96934	0.98801	0.97859	59813	RF50	wnut16.train	wnut16.test	NED
False	23	1	1	0.56677	0.33416	0.42044	2807	RF50	wnut16.train	wnut16.test	NED
False	23	1	LOC	0.43686	0.42072	0.42864	1110	DT	wnut16.train	wnut16.test	NER
False	23	1	ORG	0.36861	0.22247	0.27747	908	DT	wnut16.train	wnut16.test	NER
False	23	1	PER	0.25841	0.45754	0.33028	789	DT	wnut16.train	wnut16.test	NER
False	23	0	average	0.36462	0.36694	0.35209	0	DT	wnut16.train	wnut16.test	NER
False	23	1	0	0.97410	0.97073	0.97241	59813	DT	wnut16.train	wnut16.test	NED
False	23	1	1	0.41904	0.44995	0.43395	2807	DT	wnut16.train	wnut16.test	NED
False	23	1	LOC	0.60000	0.12295	0.20408	244	RF50	wnut16.train	wnut17.test	NER
False	23	1	ORG	0.10000	0.01136	0.02041	88	RF50	wnut16.train	wnut17.test	NER
False	23	1	PER	0.72449	0.25312	0.37517	561	RF50	wnut16.train	wnut17.test	NER
False	23	0	average	0.62893	0.19373	0.29346	0	RF50	wnut16.train	wnut17.test	NER
False	23	1	0	0.96935	0.99676	0.98286	22524	RF50	wnut16.train	wnut17.test	NED
False	23	1	1	0.71484	0.20493	0.31854	893	RF50	wnut16.train	wnut17.test	NED
False	23	1	LOC	0.34177	0.22131	0.26866	244	DT	wnut16.train	wnut17.test	NER
False	23	1	ORG	0.05208	0.05682	0.05435	88	DT	wnut16.train	wnut17.test	NER
False	23	1	PER	0.52339	0.31907	0.39646	561	DT	wnut16.train	wnut17.test	NER
False	23	0	average	0.42732	0.26652	0.32782	0	DT	wnut16.train	wnut17.test	NER
False	23	1	0	0.97353	0.98637	0.97991	22524	DT	wnut16.train	wnut17.test	NED
False	23	1	1	0.48490	0.32363	0.38818	893	DT	wnut16.train	wnut17.test	NED
True	23	1	LOC	0.64356	0.36932	0.46931	176	RF50	wnut17.train	wnut17.train	NER
True	23	1	ORG	1.00000	0.34000	0.50746	50	RF50	wnut17.train	wnut17.train	NER
True	23	1	PER	0.64024	0.55556	0.59490	189	RF50	wnut17.train	wnut17.train	NER
True	23	1	average	0.68500	0.45060	0.53111	0	RF50	wnut17.train	wnut17.train	NER
True	23	1	0	0.98290	0.99351	0.98818	12326	RF50	wnut17.train	wnut17.train	NED
True	23	1	1	0.71631	0.48675	0.57963	415	RF50	wnut17.train	wnut17.train	NED
True	23	1	LOC	0.47500	0.43182	0.45238	176	DT	wnut17.train	wnut17.train	NER
True	23	1	ORG	0.50000	0.44000	0.46809	50	DT	wnut17.train	wnut17.train	NER
True	23	1	PER	0.47807	0.57672	0.52278	189	DT	wnut17.train	wnut17.train	NER
True	23	1	average	0.47941	0.49880	0.48634	0	DT	wnut17.train	wnut17.train	NER
True	23	1	0	0.98619	0.98483	0.98551	12326	DT	wnut17.train	wnut17.train	NED
True	23	1	1	0.56713	0.59036	0.57851	415	DT	wnut17.train	wnut17.train	NED
True	23	2	LOC	0.65934	0.40000	0.49793	150	RF50	wnut17.train	wnut17.train	NER
True	23	2	ORG	0.48000	0.31579	0.38095	38	RF50	wnut17.train	wnut17.train	NER
True	23	2	PER	0.74675	0.57789	0.65156	199	RF50	wnut17.train	wnut17.train	NER
True	23	2	average	0.68668	0.48320	0.56544	0	RF50	wnut17.train	wnut17.train	NER
True	23	2	0	0.98517	0.99450	0.98981	12354	RF50	wnut17.train	wnut17.train	NED
True	23	2	1	0.74815	0.52196	0.61492	387	RF50	wnut17.train	wnut17.train	NED
True	23	2	LOC	0.50000	0.46000	0.47917	150	DT	wnut17.train	wnut17.train	NER
True	23	2	ORG	0.23333	0.36842	0.28571	38	DT	wnut17.train	wnut17.train	NER
True	23	2	PER	0.58696	0.54271	0.56397	199	DT	wnut17.train	wnut17.train	NER
True	23	2	average	0.51853	0.49354	0.50378	0	DT	wnut17.train	wnut17.train	NER
True	23	2	0	0.98730	0.98770	0.98750	12354	DT	wnut17.train	wnut17.train	NED
True	23	2	1	0.60209	0.59432	0.59818	387	DT	wnut17.train	wnut17.train	NED
True	23	3	LOC	0.65432	0.35099	0.45690	151	RF50	wnut17.train	wnut17.train	NER
True	23	3	ORG	0.60870	0.33333	0.43077	42	RF50	wnut17.train	wnut17.train	NER
True	23	3	PER	0.70345	0.55738	0.62195	183	RF50	wnut17.train	wnut17.train	NER
True	23	3	average	0.67313	0.44947	0.53431	0	RF50	wnut17.train	wnut17.train	NER
True	23	3	0	0.98415	0.99426	0.98918	12365	RF50	wnut17.train	wnut17.train	NED
True	23	3	1	0.71486	0.47340	0.56960	376	RF50	wnut17.train	wnut17.train	NED
True	23	3	LOC	0.42069	0.40397	0.41216	151	DT	wnut17.train	wnut17.train	NER
True	23	3	ORG	0.35714	0.35714	0.35714	42	DT	wnut17.train	wnut17.train	NER
True	23	3	PER	0.55676	0.56284	0.55978	183	DT	wnut17.train	wnut17.train	NER
True	23	3	average	0.47982	0.47606	0.47786	0	DT	wnut17.train	wnut17.train	NER
True	23	3	0	0.98618	0.98649	0.98633	12365	DT	wnut17.train	wnut17.train	NED
True	23	3	1	0.55108	0.54521	0.54813	376	DT	wnut17.train	wnut17.train	NED
False	23	1	LOC	0.61607	0.87342	0.72251	158	RF50	wnut17.train	wnut15.dev	NER
False	23	1	ORG	0.90909	0.81633	0.86022	49	RF50	wnut17.train	wnut15.dev	NER
False	23	1	PER	0.83453	0.84982	0.84211	273	RF50	wnut17.train	wnut15.dev	NER
False	23	0	average	0.77023	0.85417	0.80459	0	RF50	wnut17.train	wnut15.dev	NER
False	23	1	0	0.99597	0.99185	0.99391	15954	RF50	wnut17.train	wnut15.dev	NED
False	23	1	1	0.76190	0.86667	0.81092	480	RF50	wnut17.train	wnut15.dev	NED
False	23	1	LOC	0.57551	0.89241	0.69975	158	DT	wnut17.train	wnut15.dev	NER
False	23	1	ORG	0.82353	0.85714	0.84000	49	DT	wnut17.train	wnut15.dev	NER
False	23	1	PER	0.80690	0.85714	0.83126	273	DT	wnut17.train	wnut15.dev	NER
False	23	0	average	0.73243	0.86875	0.78886	0	DT	wnut17.train	wnut15.dev	NER
False	23	1	0	0.99666	0.99003	0.99333	15954	DT	wnut17.train	wnut15.dev	NED
False	23	1	1	0.72867	0.88958	0.80113	480	DT	wnut17.train	wnut15.dev	NED
False	23	1	LOC	0.50505	0.45045	0.47619	1110	RF50	wnut17.train	wnut16.test	NER
False	23	1	ORG	0.62944	0.13656	0.22443	908	RF50	wnut17.train	wnut16.test	NER
False	23	1	PER	0.47506	0.50697	0.49050	789	RF50	wnut17.train	wnut16.test	NER
False	23	0	average	0.53686	0.36480	0.39877	0	RF50	wnut17.train	wnut16.test	NER
False	23	1	0	0.97274	0.98539	0.97902	59813	RF50	wnut17.train	wnut16.test	NED
False	23	1	1	0.56925	0.41147	0.47767	2807	RF50	wnut17.train	wnut16.test	NED
False	23	1	LOC	0.34519	0.49820	0.40782	1110	DT	wnut17.train	wnut16.test	NER
False	23	1	ORG	0.43030	0.23458	0.30364	908	DT	wnut17.train	wnut16.test	NER
False	23	1	PER	0.29112	0.44867	0.35312	789	DT	wnut17.train	wnut16.test	NER
False	23	0	average	0.35752	0.39900	0.35874	0	DT	wnut17.train	wnut16.test	NER
False	23	1	0	0.97599	0.96773	0.97184	59813	DT	wnut17.train	wnut16.test	NED
False	23	1	1	0.41745	0.49270	0.45196	2807	DT	wnut17.train	wnut16.test	NED
False	23	1	LOC	0.46875	0.18443	0.26471	244	RF50	wnut17.train	wnut17.test	NER
False	23	1	ORG	0.07143	0.01136	0.01961	88	RF50	wnut17.train	wnut17.test	NER
False	23	1	PER	0.69712	0.25847	0.37711	561	RF50	wnut17.train	wnut17.test	NER
False	23	0	average	0.57306	0.21389	0.31117	0	RF50	wnut17.train	wnut17.test	NER
False	23	1	0	0.97043	0.99521	0.98266	22524	RF50	wnut17.train	wnut17.test	NED
False	23	1	1	0.66038	0.23516	0.34682	893	RF50	wnut17.train	wnut17.test	NED
False	23	1	LOC	0.31076	0.31967	0.31515	244	DT	wnut17.train	wnut17.test	NER
False	23	1	ORG	0.05376	0.05682	0.05525	88	DT	wnut17.train	wnut17.test	NER
False	23	1	PER	0.50311	0.28877	0.36693	561	DT	wnut17.train	wnut17.test	NER
False	23	0	average	0.40627	0.27436	0.32207	0	DT	wnut17.train	wnut17.test	NER
False	23	1	0	0.97433	0.98415	0.97922	22524	DT	wnut17.train	wnut17.test	NED
False	23	1	1	0.46396	0.34602	0.39641	893	DT	wnut17.train	wnut17.test	NED
True	24	1	LOC	0.69697	0.27059	0.38983	85	RF50	ritter.train	ritter.train	NER
True	24	1	ORG	0.84615	0.47826	0.61111	46	RF50	ritter.train	ritter.train	NER
True	24	1	PER	0.75000	0.66667	0.70588	135	RF50	ritter.train	ritter.train	NER
True	24	1	average	0.74968	0.50752	0.58850	0	RF50	ritter.train	ritter.train	NER
True	24	1	0	0.98652	0.99586	0.99117	9186	RF50	ritter.train	ritter.train	NED
True	24	1	1	0.78771	0.53008	0.63371	266	RF50	ritter.train	ritter.train	NED
True	24	1	LOC	0.45455	0.29412	0.35714	85	DT	ritter.train	ritter.train	NER
True	24	1	ORG	0.48936	0.50000	0.49462	46	DT	ritter.train	ritter.train	NER
True	24	1	PER	0.59740	0.68148	0.63668	135	DT	ritter.train	ritter.train	NER
True	24	1	average	0.53307	0.52632	0.52279	0	DT	ritter.train	ritter.train	NER
True	24	1	0	0.98858	0.98966	0.98912	9186	DT	ritter.train	ritter.train	NED
True	24	1	1	0.62891	0.60526	0.61686	266	DT	ritter.train	ritter.train	NED
True	24	2	LOC	0.47222	0.26154	0.33663	65	RF50	ritter.train	ritter.train	NER
True	24	2	ORG	0.60870	0.36842	0.45902	38	RF50	ritter.train	ritter.train	NER
True	24	2	PER	0.63478	0.58400	0.60833	125	RF50	ritter.train	ritter.train	NER
True	24	2	average	0.58409	0.45614	0.50599	0	RF50	ritter.train	ritter.train	NER
True	24	2	0	0.98750	0.99328	0.99038	9224	RF50	ritter.train	ritter.train	NED
True	24	2	1	0.64368	0.49123	0.55721	228	RF50	ritter.train	ritter.train	NED
True	24	2	LOC	0.37500	0.32308	0.34711	65	DT	ritter.train	ritter.train	NER
True	24	2	ORG	0.32692	0.44737	0.37778	38	DT	ritter.train	ritter.train	NER
True	24	2	PER	0.54110	0.63200	0.58303	125	DT	ritter.train	ritter.train	NER
True	24	2	average	0.45805	0.51316	0.48156	0	DT	ritter.train	ritter.train	NER
True	24	2	0	0.98945	0.98667	0.98806	9224	DT	ritter.train	ritter.train	NED
True	24	2	1	0.51575	0.57456	0.54357	228	DT	ritter.train	ritter.train	NED
True	24	3	LOC	0.54839	0.27869	0.36957	61	RF50	ritter.train	ritter.train	NER
True	24	3	ORG	0.68571	0.54545	0.60759	44	RF50	ritter.train	ritter.train	NER
True	24	3	PER	0.72340	0.55738	0.62963	122	RF50	ritter.train	ritter.train	NER
True	24	3	average	0.66907	0.48018	0.55547	0	RF50	ritter.train	ritter.train	NER
True	24	3	0	0.98784	0.99501	0.99141	9225	RF50	ritter.train	ritter.train	NED
True	24	3	1	0.71250	0.50220	0.58915	227	RF50	ritter.train	ritter.train	NED
True	24	3	LOC	0.34615	0.29508	0.31858	61	DT	ritter.train	ritter.train	NER
True	24	3	ORG	0.43860	0.56818	0.49505	44	DT	ritter.train	ritter.train	NER
True	24	3	PER	0.62857	0.54098	0.58150	122	DT	ritter.train	ritter.train	NER
True	24	3	average	0.51586	0.48018	0.49409	0	DT	ritter.train	ritter.train	NER
True	24	3	0	0.98950	0.99089	0.99020	9225	DT	ritter.train	ritter.train	NED
True	24	3	1	0.60748	0.57269	0.58957	227	DT	ritter.train	ritter.train	NED
False	24	1	LOC	0.36471	0.39241	0.37805	158	RF50	ritter.train	wnut15.dev	NER
False	24	1	ORG	0.35294	0.12245	0.18182	49	RF50	ritter.train	wnut15.dev	NER
False	24	1	PER	0.47177	0.42857	0.44914	273	RF50	ritter.train	wnut15.dev	NER
False	24	0	average	0.42440	0.38542	0.39845	0	RF50	ritter.train	wnut15.dev	NER
False	24	1	0	0.98237	0.98514	0.98376	15954	RF50	ritter.train	wnut15.dev	NED
False	24	1	1	0.45517	0.41250	0.43279	480	RF50	ritter.train	wnut15.dev	NED
False	24	1	LOC	0.24834	0.47468	0.32609	158	DT	ritter.train	wnut15.dev	NER
False	24	1	ORG	0.13699	0.20408	0.16393	49	DT	ritter.train	wnut15.dev	NER
False	24	1	PER	0.38182	0.46154	0.41791	273	DT	ritter.train	wnut15.dev	NER
False	24	0	average	0.31289	0.43958	0.36176	0	DT	ritter.train	wnut15.dev	NER
False	24	1	0	0.98487	0.97098	0.97787	15954	DT	ritter.train	wnut15.dev	NED
False	24	1	1	0.34326	0.50417	0.40844	480	DT	ritter.train	wnut15.dev	NED
False	24	1	LOC	0.44296	0.32883	0.37746	1110	RF50	ritter.train	wnut16.test	NER
False	24	1	ORG	0.63309	0.09692	0.16810	908	RF50	ritter.train	wnut16.test	NER
False	24	1	PER	0.44131	0.47655	0.45826	789	RF50	ritter.train	wnut16.test	NER
False	24	0	average	0.50400	0.29533	0.33245	0	RF50	ritter.train	wnut16.test	NER
False	24	1	0	0.96962	0.98571	0.97760	59813	RF50	ritter.train	wnut16.test	NED
False	24	1	1	0.52893	0.34200	0.41540	2807	RF50	ritter.train	wnut16.test	NED
False	24	1	LOC	0.32969	0.40811	0.36473	1110	DT	ritter.train	wnut16.test	NER
False	24	1	ORG	0.30030	0.11013	0.16116	908	DT	ritter.train	wnut16.test	NER
False	24	1	PER	0.29356	0.46768	0.36070	789	DT	ritter.train	wnut16.test	NER
False	24	0	average	0.31003	0.32846	0.29775	0	DT	ritter.train	wnut16.test	NER
False	24	1	0	0.97249	0.96994	0.97121	59813	DT	ritter.train	wnut16.test	NED
False	24	1	1	0.39339	0.41539	0.40409	2807	DT	ritter.train	wnut16.test	NED
False	24	1	LOC	0.37113	0.14754	0.21114	244	RF50	ritter.train	wnut17.test	NER
False	24	1	ORG	0.16667	0.01136	0.02128	88	RF50	ritter.train	wnut17.test	NER
False	24	1	PER	0.70039	0.32086	0.44010	561	RF50	ritter.train	wnut17.test	NER
False	24	0	average	0.55783	0.24300	0.33627	0	RF50	ritter.train	wnut17.test	NER
False	24	1	0	0.97190	0.99489	0.98326	22524	RF50	ritter.train	wnut17.test	NED
False	24	1	1	0.68056	0.27436	0.39106	893	RF50	ritter.train	wnut17.test	NED
False	24	1	LOC	0.23333	0.22951	0.23140	244	DT	ritter.train	wnut17.test	NER
False	24	1	ORG	0.04938	0.04545	0.04734	88	DT	ritter.train	wnut17.test	NER
False	24	1	PER	0.52174	0.34225	0.41335	561	DT	ritter.train	wnut17.test	NER
False	24	0	average	0.39639	0.28219	0.32757	0	DT	ritter.train	wnut17.test	NER
False	24	1	0	0.97567	0.98451	0.98007	22524	DT	ritter.train	wnut17.test	NED
False	24	1	1	0.49347	0.38074	0.42984	893	DT	ritter.train	wnut17.test	NED
True	24	1	LOC	0.80645	0.33333	0.47170	75	RF50	wnut15.train	wnut15.train	NER
True	24	1	ORG	0.76923	0.50000	0.60606	40	RF50	wnut15.train	wnut15.train	NER
True	24	1	PER	0.73267	0.54015	0.62185	137	RF50	wnut15.train	wnut15.train	NER
True	24	1	average	0.76043	0.47222	0.57466	0	RF50	wnut15.train	wnut15.train	NER
True	24	1	0	0.98623	0.99631	0.99124	9203	RF50	wnut15.train	wnut15.train	NED
True	24	1	1	0.78481	0.49206	0.60488	252	RF50	wnut15.train	wnut15.train	NED
True	24	1	LOC	0.50794	0.42667	0.46377	75	DT	wnut15.train	wnut15.train	NER
True	24	1	ORG	0.50000	0.52500	0.51220	40	DT	wnut15.train	wnut15.train	NER
True	24	1	PER	0.62500	0.51095	0.56225	137	DT	wnut15.train	wnut15.train	NER
True	24	1	average	0.57032	0.48810	0.52499	0	DT	wnut15.train	wnut15.train	NER
True	24	1	0	0.98723	0.99098	0.98910	9203	DT	wnut15.train	wnut15.train	NED
True	24	1	1	0.61751	0.53175	0.57143	252	DT	wnut15.train	wnut15.train	NED
True	24	2	LOC	0.51429	0.31034	0.38710	58	RF50	wnut15.train	wnut15.train	NER
True	24	2	ORG	0.47619	0.27778	0.35088	36	RF50	wnut15.train	wnut15.train	NER
True	24	2	PER	0.70732	0.64444	0.67442	135	RF50	wnut15.train	wnut15.train	NER
True	24	2	average	0.62209	0.50218	0.55078	0	RF50	wnut15.train	wnut15.train	NER
True	24	2	0	0.98803	0.99339	0.99070	9226	RF50	wnut15.train	wnut15.train	NED
True	24	2	1	0.65922	0.51528	0.57843	229	RF50	wnut15.train	wnut15.train	NED
True	24	2	LOC	0.38806	0.44828	0.41600	58	DT	wnut15.train	wnut15.train	NER
True	24	2	ORG	0.26190	0.30556	0.28205	36	DT	wnut15.train	wnut15.train	NER
True	24	2	PER	0.68293	0.62222	0.65116	135	DT	wnut15.train	wnut15.train	NER
True	24	2	average	0.54206	0.52838	0.53358	0	DT	wnut15.train	wnut15.train	NER
True	24	2	0	0.98959	0.98927	0.98943	9226	DT	wnut15.train	wnut15.train	NED
True	24	2	1	0.57328	0.58079	0.57701	229	DT	wnut15.train	wnut15.train	NED
True	24	3	LOC	0.63158	0.36923	0.46602	65	RF50	wnut15.train	wnut15.train	NER
True	24	3	ORG	0.65517	0.52778	0.58462	36	RF50	wnut15.train	wnut15.train	NER
True	24	3	PER	0.73333	0.58779	0.65254	131	RF50	wnut15.train	wnut15.train	NER
True	24	3	average	0.69270	0.51724	0.58974	0	RF50	wnut15.train	wnut15.train	NER
True	24	3	0	0.98858	0.99501	0.99179	9223	RF50	wnut15.train	wnut15.train	NED
True	24	3	1	0.73256	0.54310	0.62376	232	RF50	wnut15.train	wnut15.train	NED
True	24	3	LOC	0.46970	0.47692	0.47328	65	DT	wnut15.train	wnut15.train	NER
True	24	3	ORG	0.41509	0.61111	0.49438	36	DT	wnut15.train	wnut15.train	NER
True	24	3	PER	0.63636	0.58779	0.61111	131	DT	wnut15.train	wnut15.train	NER
True	24	3	average	0.55533	0.56034	0.55438	0	DT	wnut15.train	wnut15.train	NER
True	24	3	0	0.99045	0.98959	0.99002	9223	DT	wnut15.train	wnut15.train	NED
True	24	3	1	0.60000	0.62069	0.61017	232	DT	wnut15.train	wnut15.train	NED
False	24	1	LOC	0.38415	0.39873	0.39130	158	RF50	wnut15.train	wnut15.dev	NER
False	24	1	ORG	0.37500	0.12245	0.18462	49	RF50	wnut15.train	wnut15.dev	NER
False	24	1	PER	0.48707	0.41392	0.44752	273	RF50	wnut15.train	wnut15.dev	NER
False	24	0	average	0.44175	0.37917	0.40218	0	RF50	wnut15.train	wnut15.dev	NER
False	24	1	0	0.98215	0.98634	0.98424	15954	RF50	wnut15.train	wnut15.dev	NED
False	24	1	1	0.47087	0.40417	0.43498	480	RF50	wnut15.train	wnut15.dev	NED
False	24	1	LOC	0.26117	0.48101	0.33853	158	DT	wnut15.train	wnut15.dev	NER
False	24	1	ORG	0.16176	0.22449	0.18803	49	DT	wnut15.train	wnut15.dev	NER
False	24	1	PER	0.38554	0.46886	0.42314	273	DT	wnut15.train	wnut15.dev	NER
False	24	0	average	0.32176	0.44792	0.37129	0	DT	wnut15.train	wnut15.dev	NER
False	24	1	0	0.98482	0.97179	0.97826	15954	DT	wnut15.train	wnut15.dev	NED
False	24	1	1	0.34877	0.50208	0.41161	480	DT	wnut15.train	wnut15.dev	NED
False	24	1	LOC	0.46078	0.33874	0.39045	1110	RF50	wnut15.train	wnut16.test	NER
False	24	1	ORG	0.66000	0.10903	0.18715	908	RF50	wnut15.train	wnut16.test	NER
False	24	1	PER	0.45257	0.50190	0.47596	789	RF50	wnut15.train	wnut16.test	NER
False	24	0	average	0.52292	0.31030	0.34872	0	RF50	wnut15.train	wnut16.test	NER
False	24	1	0	0.97050	0.98617	0.97827	59813	RF50	wnut15.train	wnut16.test	NED
False	24	1	1	0.55079	0.36124	0.43632	2807	RF50	wnut15.train	wnut16.test	NED
False	24	1	LOC	0.33456	0.41081	0.36878	1110	DT	wnut15.train	wnut16.test	NER
False	24	1	ORG	0.28611	0.11344	0.16246	908	DT	wnut15.train	wnut16.test	NER
False	24	1	PER	0.29346	0.46641	0.36025	789	DT	wnut15.train	wnut16.test	NER
False	24	0	average	0.30733	0.33025	0.29965	0	DT	wnut15.train	wnut16.test	NER
False	24	1	0	0.97257	0.96981	0.97119	59813	DT	wnut15.train	wnut16.test	NED
False	24	1	1	0.39335	0.41717	0.40491	2807	DT	wnut15.train	wnut16.test	NED
False	24	1	LOC	0.35965	0.16803	0.22905	244	RF50	wnut15.train	wnut17.test	NER
False	24	1	ORG	0.12500	0.01136	0.02083	88	RF50	wnut15.train	wnut17.test	NER
False	24	1	PER	0.70980	0.32264	0.44363	561	RF50	wnut15.train	wnut17.test	NER
False	24	0	average	0.55650	0.24972	0.34333	0	RF50	wnut15.train	wnut17.test	NER
False	24	1	0	0.97235	0.99463	0.98336	22524	RF50	wnut15.train	wnut17.test	NED
False	24	1	1	0.67905	0.28667	0.40315	893	RF50	wnut15.train	wnut17.test	NED
False	24	1	LOC	0.26540	0.22951	0.24615	244	DT	wnut15.train	wnut17.test	NER
False	24	1	ORG	0.05063	0.04545	0.04790	88	DT	wnut15.train	wnut17.test	NER
False	24	1	PER	0.52732	0.34403	0.41640	561	DT	wnut15.train	wnut17.test	NER
False	24	0	average	0.40878	0.28331	0.33357	0	DT	wnut15.train	wnut17.test	NER
False	24	1	0	0.97557	0.98584	0.98068	22524	DT	wnut15.train	wnut17.test	NED
False	24	1	1	0.51372	0.37738	0.43512	893	DT	wnut15.train	wnut17.test	NED
True	24	1	LOC	0.75758	0.33333	0.46296	75	RF50	wnut16.train	wnut16.train	NER
True	24	1	ORG	0.72414	0.52500	0.60870	40	RF50	wnut16.train	wnut16.train	NER
True	24	1	PER	0.73267	0.54015	0.62185	137	RF50	wnut16.train	wnut16.train	NER
True	24	1	average	0.73873	0.47619	0.57247	0	RF50	wnut16.train	wnut16.train	NER
