cross-validation	config	run	label	precision	recall	f1	support	algo	dataset1	dataset2	task
True	22	2	0	0.98308	0.99644	0.98971	9270	CRF_PA	wnut16.train	wnut16.train	NED
True	22	2	1	0.75556	0.39080	0.51515	261	CRF_PA	wnut16.train	wnut16.train	NED
True	22	3	LOC	0.69565	0.25397	0.37209	63	CRF	wnut16.train	wnut16.train	NER
True	22	3	ORG	0.93333	0.34146	0.50000	41	CRF	wnut16.train	wnut16.train	NER
True	22	3	PER	0.77895	0.62185	0.69159	119	CRF	wnut16.train	wnut16.train	NER
True	22	3	average	0.78380	0.46637	0.56610	0	CRF	wnut16.train	wnut16.train	NER
True	22	3	0	0.98761	0.99737	0.99247	9113	CRF	wnut16.train	wnut16.train	NED
True	22	3	1	0.81955	0.48879	0.61236	223	CRF	wnut16.train	wnut16.train	NED
True	22	3	LOC	0.55172	0.25397	0.34783	63	CRF_PA	wnut16.train	wnut16.train	NER
True	22	3	ORG	0.57143	0.09756	0.16667	41	CRF_PA	wnut16.train	wnut16.train	NER
True	22	3	PER	0.67857	0.63866	0.65801	119	CRF_PA	wnut16.train	wnut16.train	NER
True	22	3	average	0.62304	0.43049	0.48004	0	CRF_PA	wnut16.train	wnut16.train	NER
True	22	3	0	0.98716	0.99528	0.99120	9113	CRF_PA	wnut16.train	wnut16.train	NED
True	22	3	1	0.70946	0.47085	0.56604	223	CRF_PA	wnut16.train	wnut16.train	NED
False	22	1	LOC	0.60674	0.34177	0.43725	158	CRF	wnut16.train	wnut15.dev	NER
False	22	1	ORG	0.57143	0.16327	0.25397	49	CRF	wnut16.train	wnut15.dev	NER
False	22	1	PER	0.59024	0.44322	0.50628	273	CRF	wnut16.train	wnut15.dev	NER
False	22	0	average	0.59375	0.38125	0.45780	0	CRF	wnut16.train	wnut15.dev	NER
False	22	1	0	0.98213	0.99272	0.98740	15943	CRF	wnut16.train	wnut15.dev	NED
False	22	1	1	0.62338	0.40000	0.48731	480	CRF	wnut16.train	wnut15.dev	NED
False	22	1	LOC	0.42466	0.19620	0.26840	158	CRF_PA	wnut16.train	wnut15.dev	NER
False	22	1	ORG	0.50000	0.06122	0.10909	49	CRF_PA	wnut16.train	wnut15.dev	NER
False	22	1	PER	0.45574	0.50916	0.48097	273	CRF_PA	wnut16.train	wnut15.dev	NER
False	22	0	average	0.45003	0.36042	0.37304	0	CRF-PA	wnut16.train	wnut15.dev	NER
False	22	1	0	0.98211	0.98802	0.98505	15943	CRF_PA	wnut16.train	wnut15.dev	NED
False	22	1	1	0.50260	0.40208	0.44676	480	CRF_PA	wnut16.train	wnut15.dev	NED
False	22	1	LOC	0.68030	0.40450	0.50734	1110	CRF	wnut16.train	wnut16.test	NER
False	22	1	ORG	0.52809	0.10352	0.17311	908	CRF	wnut16.train	wnut16.test	NER
False	22	1	PER	0.46725	0.47022	0.46873	789	CRF	wnut16.train	wnut16.test	NER
False	22	0	average	0.57118	0.32561	0.38837	0	CRF	wnut16.train	wnut16.test	NER
False	22	1	0	0.97094	0.99002	0.98039	59800	CRF	wnut16.train	wnut16.test	NED
False	22	1	1	0.63419	0.36872	0.46632	2807	CRF	wnut16.train	wnut16.test	NED
False	22	1	LOC	0.65419	0.33063	0.43926	1110	CRF_PA	wnut16.train	wnut16.test	NER
False	22	1	ORG	0.58571	0.04515	0.08384	908	CRF_PA	wnut16.train	wnut16.test	NER
False	22	1	PER	0.33503	0.58555	0.42620	789	CRF_PA	wnut16.train	wnut16.test	NER
False	22	0	average	0.54233	0.30994	0.32062	0	CRF-PA	wnut16.train	wnut16.test	NER
False	22	1	0	0.97224	0.98520	0.97868	59800	CRF_PA	wnut16.train	wnut16.test	NED
False	22	1	1	0.55970	0.40078	0.46710	2807	CRF_PA	wnut16.train	wnut16.test	NED
False	22	1	LOC	0.70213	0.13525	0.22680	244	CRF	wnut16.train	wnut17.test	NER
False	22	1	ORG	0.00000	0.00000	0.00000	88	CRF	wnut16.train	wnut17.test	NER
False	22	1	PER	0.80769	0.18784	0.30479	559	CRF	wnut16.train	wnut17.test	NER
False	22	0	average	0.69901	0.15488	0.25333	0	CRF	wnut16.train	wnut17.test	NER
False	22	1	0	0.96775	0.99844	0.98286	22508	CRF	wnut16.train	wnut17.test	NED
False	22	1	1	0.80226	0.15937	0.26592	891	CRF	wnut16.train	wnut17.test	NED
False	22	1	LOC	0.53226	0.13525	0.21569	244	CRF_PA	wnut16.train	wnut17.test	NER
False	22	1	ORG	0.25000	0.01136	0.02174	88	CRF_PA	wnut16.train	wnut17.test	NER
False	22	1	PER	0.66805	0.28801	0.40250	559	CRF_PA	wnut16.train	wnut17.test	NER
False	22	0	average	0.58957	0.21886	0.31374	0	CRF-PA	wnut16.train	wnut17.test	NER
False	22	1	0	0.97116	0.99636	0.98360	22508	CRF_PA	wnut16.train	wnut17.test	NED
False	22	1	1	0.73290	0.25253	0.37563	891	CRF_PA	wnut16.train	wnut17.test	NED
True	22	1	LOC	0.76744	0.45517	0.57143	145	CRF	wnut17.train	wnut17.train	NER
True	22	1	ORG	0.84615	0.50000	0.62857	44	CRF	wnut17.train	wnut17.train	NER
True	22	1	PER	0.75000	0.49554	0.59677	224	CRF	wnut17.train	wnut17.train	NER
True	22	1	average	0.76637	0.48184	0.59126	0	CRF	wnut17.train	wnut17.train	NER
True	22	1	0	0.98396	0.99600	0.98994	12503	CRF	wnut17.train	wnut17.train	NED
True	22	1	1	0.80769	0.50847	0.62407	413	CRF	wnut17.train	wnut17.train	NED
True	22	1	LOC	0.52727	0.20000	0.29000	145	CRF_PA	wnut17.train	wnut17.train	NER
True	22	1	ORG	0.54545	0.13636	0.21818	44	CRF_PA	wnut17.train	wnut17.train	NER
True	22	1	PER	0.66879	0.46875	0.55118	224	CRF_PA	wnut17.train	wnut17.train	NER
True	22	1	average	0.60596	0.33898	0.42401	0	CRF_PA	wnut17.train	wnut17.train	NER
True	22	1	0	0.97975	0.99464	0.98714	12503	CRF_PA	wnut17.train	wnut17.train	NED
True	22	1	1	0.69955	0.37772	0.49057	413	CRF_PA	wnut17.train	wnut17.train	NED
True	22	2	LOC	0.77381	0.39877	0.52632	163	CRF	wnut17.train	wnut17.train	NER
True	22	2	ORG	0.95455	0.38889	0.55263	54	CRF	wnut17.train	wnut17.train	NER
True	22	2	PER	0.84127	0.47748	0.60920	222	CRF	wnut17.train	wnut17.train	NER
True	22	2	average	0.83016	0.43736	0.57146	0	CRF	wnut17.train	wnut17.train	NER
True	22	2	0	0.98122	0.99744	0.98927	12520	CRF	wnut17.train	wnut17.train	NED
True	22	2	1	0.86207	0.45558	0.59613	439	CRF	wnut17.train	wnut17.train	NED
True	22	2	LOC	0.64815	0.21472	0.32258	163	CRF_PA	wnut17.train	wnut17.train	NER
True	22	2	ORG	0.66667	0.11111	0.19048	54	CRF_PA	wnut17.train	wnut17.train	NER
True	22	2	PER	0.77857	0.49099	0.60221	222	CRF_PA	wnut17.train	wnut17.train	NER
True	22	2	average	0.71638	0.34169	0.44774	0	CRF_PA	wnut17.train	wnut17.train	NER
True	22	2	0	0.97876	0.99720	0.98789	12520	CRF_PA	wnut17.train	wnut17.train	NED
True	22	2	1	0.82759	0.38269	0.52336	439	CRF_PA	wnut17.train	wnut17.train	NED
True	22	3	LOC	0.79412	0.40000	0.53202	135	CRF	wnut17.train	wnut17.train	NER
True	22	3	ORG	0.88889	0.40678	0.55814	59	CRF	wnut17.train	wnut17.train	NER
True	22	3	PER	0.78417	0.54774	0.64497	199	CRF	wnut17.train	wnut17.train	NER
True	22	3	average	0.80331	0.47583	0.59313	0	CRF	wnut17.train	wnut17.train	NER
True	22	3	0	0.98430	0.99706	0.99064	12261	CRF	wnut17.train	wnut17.train	NED
True	22	3	1	0.84615	0.50382	0.63158	393	CRF	wnut17.train	wnut17.train	NED
True	22	3	LOC	0.55932	0.24444	0.34021	135	CRF_PA	wnut17.train	wnut17.train	NER
True	22	3	ORG	0.70000	0.11864	0.20290	59	CRF_PA	wnut17.train	wnut17.train	NER
True	22	3	PER	0.66438	0.48744	0.56232	199	CRF_PA	wnut17.train	wnut17.train	NER
True	22	3	average	0.63364	0.34860	0.43206	0	CRF_PA	wnut17.train	wnut17.train	NER
True	22	3	0	0.98103	0.99527	0.98810	12261	CRF_PA	wnut17.train	wnut17.train	NED
True	22	3	1	0.73023	0.39949	0.51645	393	CRF_PA	wnut17.train	wnut17.train	NED
False	22	1	LOC	0.65289	1.00000	0.79000	158	CRF	wnut17.train	wnut15.dev	NER
False	22	1	ORG	0.90741	1.00000	0.95146	49	CRF	wnut17.train	wnut15.dev	NER
False	22	1	PER	0.87789	0.97436	0.92361	273	CRF	wnut17.train	wnut15.dev	NER
False	22	0	average	0.80684	0.98542	0.88247	0	CRF	wnut17.train	wnut15.dev	NER
False	22	1	0	0.99956	0.99210	0.99581	15943	CRF	wnut17.train	wnut15.dev	NED
False	22	1	1	0.78965	0.98542	0.87674	480	CRF	wnut17.train	wnut15.dev	NED
False	22	1	LOC	0.39062	0.31646	0.34965	158	CRF_PA	wnut17.train	wnut15.dev	NER
False	22	1	ORG	0.70000	0.14286	0.23729	49	CRF_PA	wnut17.train	wnut15.dev	NER
False	22	1	PER	0.62009	0.52015	0.56574	273	CRF_PA	wnut17.train	wnut15.dev	NER
False	22	0	average	0.55271	0.41458	0.46108	0	CRF-PA	wnut17.train	wnut15.dev	NER
False	22	1	0	0.98343	0.99040	0.98691	15943	CRF_PA	wnut17.train	wnut15.dev	NED
False	22	1	1	0.58311	0.44583	0.50531	480	CRF_PA	wnut17.train	wnut15.dev	NED
False	22	1	LOC	0.53250	0.50180	0.51670	1110	CRF	wnut17.train	wnut16.test	NER
False	22	1	ORG	0.74725	0.14978	0.24954	908	CRF	wnut17.train	wnut16.test	NER
False	22	1	PER	0.51399	0.44233	0.47548	789	CRF	wnut17.train	wnut16.test	NER
False	22	0	average	0.59677	0.37121	0.41869	0	CRF	wnut17.train	wnut16.test	NER
False	22	1	0	0.97292	0.98756	0.98018	59800	CRF	wnut17.train	wnut16.test	NED
False	22	1	1	0.60986	0.41432	0.49342	2807	CRF	wnut17.train	wnut16.test	NED
False	22	1	LOC	0.49623	0.35586	0.41448	1110	CRF_PA	wnut17.train	wnut16.test	NER
False	22	1	ORG	0.60000	0.04626	0.08589	908	CRF_PA	wnut17.train	wnut16.test	NER
False	22	1	PER	0.42333	0.57034	0.48596	789	CRF_PA	wnut17.train	wnut16.test	NER
False	22	0	average	0.50931	0.31600	0.32828	0	CRF-PA	wnut17.train	wnut16.test	NER
False	22	1	0	0.97213	0.98640	0.97922	59800	CRF_PA	wnut17.train	wnut16.test	NED
False	22	1	1	0.57854	0.39758	0.47128	2807	CRF_PA	wnut17.train	wnut16.test	NED
False	22	1	LOC	0.61905	0.15984	0.25407	244	CRF	wnut17.train	wnut17.test	NER
False	22	1	ORG	0.00000	0.00000	0.00000	88	CRF	wnut17.train	wnut17.test	NER
False	22	1	PER	0.87805	0.19320	0.31672	559	CRF	wnut17.train	wnut17.test	NER
False	22	0	average	0.72040	0.16498	0.26828	0	CRF	wnut17.train	wnut17.test	NER
False	22	1	0	0.96829	0.99862	0.98322	22508	CRF	wnut17.train	wnut17.test	NED
False	22	1	1	0.83333	0.17396	0.28784	891	CRF	wnut17.train	wnut17.test	NED
False	22	1	LOC	0.52439	0.17623	0.26380	244	CRF_PA	wnut17.train	wnut17.test	NER
False	22	1	ORG	0.33333	0.02273	0.04255	88	CRF_PA	wnut17.train	wnut17.test	NER
False	22	1	PER	0.73953	0.28444	0.41085	559	CRF_PA	wnut17.train	wnut17.test	NER
False	22	0	average	0.64050	0.22896	0.33421	0	CRF-PA	wnut17.train	wnut17.test	NER
False	22	1	0	0.97142	0.99680	0.98395	22508	CRF_PA	wnut17.train	wnut17.test	NED
False	22	1	1	0.76238	0.25926	0.38693	891	CRF_PA	wnut17.train	wnut17.test	NED
True	23	1	LOC	0.70968	0.38596	0.50000	57	CRF	ritter.train	ritter.train	NER
True	23	1	ORG	0.77778	0.30435	0.43750	46	CRF	ritter.train	ritter.train	NER
True	23	1	PER	0.74737	0.58678	0.65741	121	CRF	ritter.train	ritter.train	NER
True	23	1	average	0.74402	0.47768	0.57219	0	CRF	ritter.train	ritter.train	NER
True	23	1	0	0.98835	0.99672	0.99252	9447	CRF	ritter.train	ritter.train	NED
True	23	1	1	0.78472	0.50446	0.61413	224	CRF	ritter.train	ritter.train	NED
True	23	1	LOC	0.57692	0.26316	0.36145	57	CRF_PA	ritter.train	ritter.train	NER
True	23	1	ORG	0.80000	0.17391	0.28571	46	CRF_PA	ritter.train	ritter.train	NER
True	23	1	PER	0.70213	0.54545	0.61395	121	CRF_PA	ritter.train	ritter.train	NER
True	23	1	average	0.69037	0.39732	0.48229	0	CRF_PA	ritter.train	ritter.train	NER
True	23	1	0	0.98669	0.99651	0.99157	9447	CRF_PA	ritter.train	ritter.train	NED
True	23	1	1	0.74615	0.43304	0.54802	224	CRF_PA	ritter.train	ritter.train	NED
True	23	2	LOC	0.71795	0.44444	0.54902	63	CRF	ritter.train	ritter.train	NER
True	23	2	ORG	1.00000	0.44000	0.61111	25	CRF	ritter.train	ritter.train	NER
True	23	2	PER	0.77953	0.64286	0.70463	154	CRF	ritter.train	ritter.train	NER
True	23	2	average	0.78627	0.57025	0.65446	0	CRF	ritter.train	ritter.train	NER
True	23	2	0	0.98945	0.99642	0.99292	9225	CRF	ritter.train	ritter.train	NED
True	23	2	1	0.81356	0.59504	0.68735	242	CRF	ritter.train	ritter.train	NED
True	23	2	LOC	0.62500	0.31746	0.42105	63	CRF_PA	ritter.train	ritter.train	NER
True	23	2	ORG	0.75000	0.24000	0.36364	25	CRF_PA	ritter.train	ritter.train	NER
True	23	2	PER	0.69231	0.52597	0.59779	154	CRF_PA	ritter.train	ritter.train	NER
True	23	2	average	0.68075	0.44215	0.52759	0	CRF_PA	ritter.train	ritter.train	NER
True	23	2	0	0.98679	0.99588	0.99131	9225	CRF_PA	ritter.train	ritter.train	NED
True	23	2	1	0.75796	0.49174	0.59649	242	CRF_PA	ritter.train	ritter.train	NED
True	23	3	LOC	0.67647	0.37705	0.48421	61	CRF	ritter.train	ritter.train	NER
True	23	3	ORG	0.94737	0.46154	0.62069	39	CRF	ritter.train	ritter.train	NER
True	23	3	PER	0.86667	0.53719	0.66327	121	CRF	ritter.train	ritter.train	NER
True	23	3	average	0.82841	0.47964	0.60633	0	CRF	ritter.train	ritter.train	NER
True	23	3	0	0.98784	0.99783	0.99281	9197	CRF	ritter.train	ritter.train	NED
True	23	3	1	0.84375	0.48869	0.61891	221	CRF	ritter.train	ritter.train	NED
True	23	3	LOC	0.65625	0.34426	0.45161	61	CRF_PA	ritter.train	ritter.train	NER
True	23	3	ORG	0.55556	0.12821	0.20833	39	CRF_PA	ritter.train	ritter.train	NER
True	23	3	PER	0.78261	0.44628	0.56842	121	CRF_PA	ritter.train	ritter.train	NER
True	23	3	average	0.70766	0.36199	0.47263	0	CRF_PA	ritter.train	ritter.train	NER
True	23	3	0	0.98560	0.99750	0.99152	9197	CRF_PA	ritter.train	ritter.train	NED
True	23	3	1	0.79091	0.39367	0.52568	221	CRF_PA	ritter.train	ritter.train	NED
False	23	1	LOC	0.54444	0.31013	0.39516	158	CRF	ritter.train	wnut15.dev	NER
False	23	1	ORG	0.57143	0.16327	0.25397	49	CRF	ritter.train	wnut15.dev	NER
False	23	1	PER	0.59091	0.52381	0.55534	273	CRF	ritter.train	wnut15.dev	NER
False	23	0	average	0.57363	0.41667	0.47185	0	CRF	ritter.train	wnut15.dev	NER
False	23	1	0	0.98321	0.99147	0.98732	15943	CRF	ritter.train	wnut15.dev	NED
False	23	1	1	0.60694	0.43750	0.50847	480	CRF	ritter.train	wnut15.dev	NED
False	23	1	LOC	0.47500	0.24051	0.31933	158	CRF_PA	ritter.train	wnut15.dev	NER
False	23	1	ORG	0.43750	0.14286	0.21538	49	CRF_PA	ritter.train	wnut15.dev	NER
False	23	1	PER	0.47945	0.51282	0.49558	273	CRF_PA	ritter.train	wnut15.dev	NER
False	23	0	average	0.47370	0.38542	0.40896	0	CRF-PA	ritter.train	wnut15.dev	NER
False	23	1	0	0.98241	0.98808	0.98524	15943	CRF_PA	ritter.train	wnut15.dev	NED
False	23	1	1	0.51031	0.41250	0.45622	480	CRF_PA	ritter.train	wnut15.dev	NED
False	23	1	LOC	0.68865	0.47027	0.55889	1110	CRF	ritter.train	wnut16.test	NER
False	23	1	ORG	0.61818	0.11233	0.19012	908	CRF	ritter.train	wnut16.test	NER
False	23	1	PER	0.43243	0.54753	0.48322	789	CRF	ritter.train	wnut16.test	NER
False	23	0	average	0.59384	0.37620	0.41833	0	CRF	ritter.train	wnut16.test	NER
False	23	1	0	0.97334	0.98774	0.98049	59800	CRF	ritter.train	wnut16.test	NED
False	23	1	1	0.61863	0.42358	0.50285	2807	CRF	ritter.train	wnut16.test	NED
False	23	1	LOC	0.60235	0.32342	0.42087	1110	CRF_PA	ritter.train	wnut16.test	NER
False	23	1	ORG	0.67702	0.12004	0.20393	908	CRF_PA	ritter.train	wnut16.test	NER
False	23	1	PER	0.36257	0.58682	0.44821	789	CRF_PA	ritter.train	wnut16.test	NER
False	23	0	average	0.55910	0.33167	0.35838	0	CRF-PA	ritter.train	wnut16.test	NER
False	23	1	0	0.97246	0.98503	0.97871	59800	CRF_PA	ritter.train	wnut16.test	NED
False	23	1	1	0.55998	0.40577	0.47056	2807	CRF_PA	ritter.train	wnut16.test	NED
False	23	1	LOC	0.72549	0.15164	0.25085	244	CRF	ritter.train	wnut17.test	NER
False	23	1	ORG	0.00000	0.00000	0.00000	88	CRF	ritter.train	wnut17.test	NER
False	23	1	PER	0.79532	0.24329	0.37260	559	CRF	ritter.train	wnut17.test	NER
False	23	0	average	0.69765	0.19416	0.30246	0	CRF	ritter.train	wnut17.test	NER
False	23	1	0	0.96924	0.99805	0.98343	22508	CRF	ritter.train	wnut17.test	NED
False	23	1	1	0.80180	0.19978	0.31986	891	CRF	ritter.train	wnut17.test	NED
False	23	1	LOC	0.64286	0.18443	0.28662	244	CRF_PA	ritter.train	wnut17.test	NER
False	23	1	ORG	0.23077	0.03409	0.05941	88	CRF_PA	ritter.train	wnut17.test	NER
False	23	1	PER	0.72273	0.28444	0.40822	559	CRF_PA	ritter.train	wnut17.test	NER
False	23	0	average	0.65227	0.23232	0.34047	0	CRF-PA	ritter.train	wnut17.test	NER
False	23	1	0	0.97112	0.99649	0.98364	22508	CRF_PA	ritter.train	wnut17.test	NED
False	23	1	1	0.73927	0.25140	0.37521	891	CRF_PA	ritter.train	wnut17.test	NED
True	23	1	LOC	0.75862	0.27848	0.40741	79	CRF	wnut15.train	wnut15.train	NER
True	23	1	ORG	0.95238	0.45455	0.61538	44	CRF	wnut15.train	wnut15.train	NER
True	23	1	PER	0.85000	0.69672	0.76577	122	CRF	wnut15.train	wnut15.train	NER
True	23	1	average	0.83892	0.51837	0.62321	0	CRF	wnut15.train	wnut15.train	NER
True	23	1	0	0.98767	0.99783	0.99272	9229	CRF	wnut15.train	wnut15.train	NED
True	23	1	1	0.86667	0.53061	0.65823	245	CRF	wnut15.train	wnut15.train	NED
True	23	1	LOC	0.65625	0.26582	0.37838	79	CRF_PA	wnut15.train	wnut15.train	NER
True	23	1	ORG	0.76923	0.22727	0.35088	44	CRF_PA	wnut15.train	wnut15.train	NER
True	23	1	PER	0.61682	0.54098	0.57642	122	CRF_PA	wnut15.train	wnut15.train	NER
True	23	1	average	0.65691	0.39592	0.47206	0	CRF_PA	wnut15.train	wnut15.train	NER
True	23	1	0	0.98466	0.99458	0.98960	9229	CRF_PA	wnut15.train	wnut15.train	NED
True	23	1	1	0.67105	0.41633	0.51385	245	CRF_PA	wnut15.train	wnut15.train	NED
True	23	2	LOC	0.83333	0.42254	0.56075	71	CRF	wnut15.train	wnut15.train	NER
True	23	2	ORG	0.78571	0.35484	0.48889	31	CRF	wnut15.train	wnut15.train	NER
True	23	2	PER	0.77391	0.55975	0.64964	159	CRF	wnut15.train	wnut15.train	NER
True	23	2	average	0.79148	0.49808	0.60636	0	CRF	wnut15.train	wnut15.train	NER
True	23	2	0	0.98623	0.99644	0.99131	9270	CRF	wnut15.train	wnut15.train	NED
True	23	2	1	0.80000	0.50575	0.61972	261	CRF	wnut15.train	wnut15.train	NED
True	23	2	LOC	0.77778	0.29577	0.42857	71	CRF_PA	wnut15.train	wnut15.train	NER
True	23	2	ORG	0.63636	0.22581	0.33333	31	CRF_PA	wnut15.train	wnut15.train	NER
True	23	2	PER	0.75789	0.45283	0.56693	159	CRF_PA	wnut15.train	wnut15.train	NER
True	23	2	average	0.74887	0.38314	0.50155	0	CRF_PA	wnut15.train	wnut15.train	NER
True	23	2	0	0.98351	0.99709	0.99025	9270	CRF_PA	wnut15.train	wnut15.train	NED
True	23	2	1	0.79699	0.40613	0.53807	261	CRF_PA	wnut15.train	wnut15.train	NED
True	23	3	LOC	0.67568	0.39683	0.50000	63	CRF	wnut15.train	wnut15.train	NER
True	23	3	ORG	0.93333	0.34146	0.50000	41	CRF	wnut15.train	wnut15.train	NER
True	23	3	PER	0.77143	0.68067	0.72321	119	CRF	wnut15.train	wnut15.train	NER
True	23	3	average	0.77414	0.53812	0.61911	0	CRF	wnut15.train	wnut15.train	NER
True	23	3	0	0.98965	0.99682	0.99322	9113	CRF	wnut15.train	wnut15.train	NED
True	23	3	1	0.81529	0.57399	0.67368	223	CRF	wnut15.train	wnut15.train	NED
True	23	3	LOC	0.48571	0.26984	0.34694	63	CRF_PA	wnut15.train	wnut15.train	NER
True	23	3	ORG	0.58333	0.17073	0.26415	41	CRF_PA	wnut15.train	wnut15.train	NER
True	23	3	PER	0.72632	0.57983	0.64486	119	CRF_PA	wnut15.train	wnut15.train	NER
True	23	3	average	0.63205	0.41704	0.49070	0	CRF_PA	wnut15.train	wnut15.train	NER
True	23	3	0	0.98673	0.99550	0.99110	9113	CRF_PA	wnut15.train	wnut15.train	NED
True	23	3	1	0.71127	0.45291	0.55342	223	CRF_PA	wnut15.train	wnut15.train	NED
False	23	1	LOC	0.59036	0.31013	0.40664	158	CRF	wnut15.train	wnut15.dev	NER
False	23	1	ORG	0.57143	0.16327	0.25397	49	CRF	wnut15.train	wnut15.dev	NER
False	23	1	PER	0.62100	0.49817	0.55285	273	CRF	wnut15.train	wnut15.dev	NER
False	23	0	average	0.60586	0.40208	0.47421	0	CRF	wnut15.train	wnut15.dev	NER
False	23	1	0	0.98268	0.99279	0.98771	15943	CRF	wnut15.train	wnut15.dev	NED
False	23	1	1	0.63608	0.41875	0.50503	480	CRF	wnut15.train	wnut15.dev	NED
False	23	1	LOC	0.46835	0.23418	0.31224	158	CRF_PA	wnut15.train	wnut15.dev	NER
False	23	1	ORG	0.41176	0.14286	0.21212	49	CRF_PA	wnut15.train	wnut15.dev	NER
False	23	1	PER	0.47766	0.50916	0.49291	273	CRF_PA	wnut15.train	wnut15.dev	NER
False	23	0	average	0.46787	0.38125	0.40477	0	CRF-PA	wnut15.train	wnut15.dev	NER
False	23	1	0	0.98229	0.98802	0.98515	15943	CRF_PA	wnut15.train	wnut15.dev	NED
False	23	1	1	0.50646	0.40833	0.45213	480	CRF_PA	wnut15.train	wnut15.dev	NED
False	23	1	LOC	0.68880	0.44865	0.54337	1110	CRF	wnut15.train	wnut16.test	NER
False	23	1	ORG	0.60897	0.10463	0.17857	908	CRF	wnut15.train	wnut16.test	NER
False	23	1	PER	0.44568	0.50951	0.47546	789	CRF	wnut15.train	wnut16.test	NER
False	23	0	average	0.59464	0.35447	0.40628	0	CRF	wnut15.train	wnut16.test	NER
False	23	1	0	0.97208	0.98876	0.98035	59800	CRF	wnut15.train	wnut16.test	NED
False	23	1	1	0.62268	0.39508	0.48344	2807	CRF	wnut15.train	wnut16.test	NED
False	23	1	LOC	0.59599	0.32162	0.41779	1110	CRF_PA	wnut15.train	wnut16.test	NER
False	23	1	ORG	0.64535	0.12225	0.20556	908	CRF_PA	wnut15.train	wnut16.test	NER
False	23	1	PER	0.36601	0.58682	0.45083	789	CRF_PA	wnut15.train	wnut16.test	NER
False	23	0	average	0.54731	0.33167	0.35842	0	CRF-PA	wnut15.train	wnut16.test	NER
False	23	1	0	0.97258	0.98512	0.97881	59800	CRF_PA	wnut15.train	wnut16.test	NED
False	23	1	1	0.56287	0.40827	0.47326	2807	CRF_PA	wnut15.train	wnut16.test	NED
False	23	1	LOC	0.73585	0.15984	0.26263	244	CRF	wnut15.train	wnut17.test	NER
False	23	1	ORG	0.00000	0.00000	0.00000	88	CRF	wnut15.train	wnut17.test	NER
False	23	1	PER	0.81579	0.22182	0.34880	559	CRF	wnut15.train	wnut17.test	NER
False	23	0	average	0.71333	0.18294	0.29075	0	CRF	wnut15.train	wnut17.test	NER
False	23	1	0	0.96874	0.99827	0.98328	22508	CRF	wnut15.train	wnut17.test	NED
False	23	1	1	0.80976	0.18631	0.30292	891	CRF	wnut15.train	wnut17.test	NED
False	23	1	LOC	0.63380	0.18443	0.28571	244	CRF_PA	wnut15.train	wnut17.test	NER
False	23	1	ORG	0.27273	0.03409	0.06061	88	CRF_PA	wnut15.train	wnut17.test	NER
False	23	1	PER	0.69957	0.29159	0.41162	559	CRF_PA	wnut15.train	wnut17.test	NER
False	23	0	average	0.63940	0.23681	0.34247	0	CRF-PA	wnut15.train	wnut17.test	NER
False	23	1	0	0.97137	0.99622	0.98364	22508	CRF_PA	wnut15.train	wnut17.test	NED
False	23	1	1	0.73016	0.25814	0.38143	891	CRF_PA	wnut15.train	wnut17.test	NED
True	23	1	LOC	0.75862	0.27848	0.40741	79	CRF	wnut16.train	wnut16.train	NER
True	23	1	ORG	0.95238	0.45455	0.61538	44	CRF	wnut16.train	wnut16.train	NER
True	23	1	PER	0.85000	0.69672	0.76577	122	CRF	wnut16.train	wnut16.train	NER
True	23	1	average	0.83892	0.51837	0.62321	0	CRF	wnut16.train	wnut16.train	NER
True	23	1	0	0.98767	0.99783	0.99272	9229	CRF	wnut16.train	wnut16.train	NED
True	23	1	1	0.86667	0.53061	0.65823	245	CRF	wnut16.train	wnut16.train	NED
True	23	1	LOC	0.67857	0.24051	0.35514	79	CRF_PA	wnut16.train	wnut16.train	NER
True	23	1	ORG	0.71429	0.22727	0.34483	44	CRF_PA	wnut16.train	wnut16.train	NER
True	23	1	PER	0.62264	0.54098	0.57895	122	CRF_PA	wnut16.train	wnut16.train	NER
True	23	1	average	0.65713	0.38776	0.46473	0	CRF_PA	wnut16.train	wnut16.train	NER
True	23	1	0	0.98445	0.99480	0.98960	9229	CRF_PA	wnut16.train	wnut16.train	NED
True	23	1	1	0.67568	0.40816	0.50891	245	CRF_PA	wnut16.train	wnut16.train	NED
True	23	2	LOC	0.83333	0.42254	0.56075	71	CRF	wnut16.train	wnut16.train	NER
True	23	2	ORG	0.78571	0.35484	0.48889	31	CRF	wnut16.train	wnut16.train	NER
True	23	2	PER	0.77391	0.55975	0.64964	159	CRF	wnut16.train	wnut16.train	NER
True	23	2	average	0.79148	0.49808	0.60636	0	CRF	wnut16.train	wnut16.train	NER
True	23	2	0	0.98623	0.99644	0.99131	9270	CRF	wnut16.train	wnut16.train	NED
True	23	2	1	0.80000	0.50575	0.61972	261	CRF	wnut16.train	wnut16.train	NED
True	23	2	LOC	0.75000	0.29577	0.42424	71	CRF_PA	wnut16.train	wnut16.train	NER
True	23	2	ORG	0.63636	0.22581	0.33333	31	CRF_PA	wnut16.train	wnut16.train	NER
True	23	2	PER	0.75269	0.44025	0.55556	159	CRF_PA	wnut16.train	wnut16.train	NER
True	23	2	average	0.73814	0.37548	0.49344	0	CRF_PA	wnut16.train	wnut16.train	NER
