cross-validation	config	run	label	precision	recall	f1	support	algo	dataset1	dataset2	task
False	17	1	ORG	0.00000	0.00000	0.00000	49	DT	emerging.test.annotated.horus	2015.conll.freebase.horus	NER
False	17	1	PER	0.39572	0.27407	0.32385	270	DT	emerging.test.annotated.horus	2015.conll.freebase.horus	NER
False	17	1	0	0.97598	0.98877	0.98234	15946	DT	emerging.test.annotated.horus	2015.conll.freebase.horus	NED
False	17	1	1	0.33209	0.18658	0.23893	477	DT	emerging.test.annotated.horus	2015.conll.freebase.horus	NED
False	17	1	LOC	0.39649	0.10180	0.16201	1110	DT	emerging.test.annotated.horus	2016.conll.freebase.ascii.txt.horus	NER
False	17	1	ORG	0.19355	0.01325	0.02479	906	DT	emerging.test.annotated.horus	2016.conll.freebase.ascii.txt.horus	NER
False	17	1	PER	0.39274	0.30165	0.34122	789	DT	emerging.test.annotated.horus	2016.conll.freebase.ascii.txt.horus	NER
False	17	1	0	0.96092	0.99071	0.97559	59737	DT	emerging.test.annotated.horus	2016.conll.freebase.ascii.txt.horus	NED
False	17	1	1	0.41763	0.14189	0.21181	2805	DT	emerging.test.annotated.horus	2016.conll.freebase.ascii.txt.horus	NED
False	17	1	LOC	0.16250	0.03963	0.06373	328	DT	emerging.test.annotated.horus	ner.txt.horus	NER
False	17	1	ORG	0.00000	0.00000	0.00000	205	DT	emerging.test.annotated.horus	ner.txt.horus	NER
False	17	1	PER	0.58108	0.25710	0.35648	669	DT	emerging.test.annotated.horus	ner.txt.horus	NER
False	17	1	0	0.97849	0.99574	0.98704	46057	DT	emerging.test.annotated.horus	ner.txt.horus	NED
False	17	1	1	0.49744	0.16140	0.24372	1202	DT	emerging.test.annotated.horus	ner.txt.horus	NED
True	17	1	LOC	0.46154	0.12000	0.19048	50	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	17	1	ORG	1.00000	0.05263	0.10000	19	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	17	1	PER	0.73585	0.33913	0.46429	115	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	17	1	0	0.97054	0.99578	0.98300	4500	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	17	1	1	0.71642	0.26087	0.38247	184	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	17	2	LOC	0.35294	0.15000	0.21053	40	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	17	2	ORG	1.00000	0.06250	0.11765	16	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	17	2	PER	0.73171	0.28302	0.40816	106	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	17	2	0	0.97297	0.99513	0.98393	4522	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	17	2	1	0.62712	0.22840	0.33484	162	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	17	3	LOC	0.50000	0.10909	0.17910	55	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	17	3	ORG	0.50000	0.05556	0.10000	18	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	17	3	PER	0.80000	0.34615	0.48322	104	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	17	3	0	0.97103	0.99645	0.98357	4507	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	17	3	1	0.72881	0.24294	0.36441	177	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	17	4	LOC	0.50000	0.07273	0.12698	55	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	17	4	ORG	0.00000	0.00000	0.00000	10	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	17	4	PER	0.84000	0.34711	0.49123	121	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	17	4	0	0.97037	0.99755	0.98378	4498	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	17	4	1	0.81667	0.26344	0.39837	186	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	17	5	LOC	0.46667	0.15556	0.23333	45	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	17	5	ORG	0.00000	0.00000	0.00000	10	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	17	5	PER	0.64815	0.35000	0.45455	100	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	17	5	0	0.97594	0.99426	0.98502	4529	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	17	5	1	0.62857	0.28387	0.39111	155	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	18	1	LOC	0.57143	0.09302	0.16000	43	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	18	1	ORG	0.00000	0.00000	0.00000	6	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	18	1	PER	0.65217	0.26316	0.37500	57	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	18	1	0	0.97327	0.99654	0.98477	3179	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	18	1	1	0.63333	0.17925	0.27941	106	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	18	2	LOC	0.28571	0.06250	0.10256	32	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	18	2	ORG	0.50000	0.12500	0.20000	8	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	18	2	PER	0.76000	0.32759	0.45783	58	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	18	2	0	0.97662	0.99623	0.98633	3187	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	18	2	1	0.64706	0.22449	0.33333	98	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	18	3	LOC	0.33333	0.03571	0.06452	28	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	18	3	ORG	0.33333	0.10000	0.15385	10	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	18	3	PER	0.72000	0.31034	0.43373	58	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	18	3	0	0.97695	0.99686	0.98681	3189	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	18	3	1	0.67742	0.21875	0.33071	96	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	18	4	LOC	0.71429	0.13889	0.23256	36	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	18	4	ORG	0.50000	0.18182	0.26667	11	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	18	4	PER	0.64000	0.26230	0.37209	61	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	18	4	0	0.97445	0.99654	0.98537	3177	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	18	4	1	0.69444	0.23148	0.34722	108	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	18	5	LOC	0.50000	0.08333	0.14286	24	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	18	5	ORG	1.00000	0.23077	0.37500	13	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	18	5	PER	0.57692	0.28302	0.37975	53	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	18	5	0	0.97847	0.99593	0.98713	3195	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	18	5	1	0.60606	0.22222	0.32520	90	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
False	18	1	LOC	0.55851	0.18919	0.28264	1110	DT	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NER
False	18	1	ORG	0.44444	0.05740	0.10166	906	DT	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NER
False	18	1	PER	0.51625	0.34221	0.41159	789	DT	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NER
False	18	1	0	0.96397	0.99284	0.97819	59737	DT	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NED
False	18	1	1	0.57874	0.20963	0.30777	2805	DT	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NED
False	18	1	LOC	0.54930	0.11890	0.19549	328	DT	2015.conll.freebase.horus	ner.txt.horus	NER
False	18	1	ORG	0.79545	0.17073	0.28112	205	DT	2015.conll.freebase.horus	ner.txt.horus	NER
False	18	1	PER	0.59122	0.38266	0.46461	669	DT	2015.conll.freebase.horus	ner.txt.horus	NER
False	18	1	0	0.98176	0.99570	0.98868	46057	DT	2015.conll.freebase.horus	ner.txt.horus	NED
False	18	1	1	0.63869	0.29118	0.40000	1202	DT	2015.conll.freebase.horus	ner.txt.horus	NED
False	18	1	LOC	0.57143	0.01639	0.03187	244	DT	2015.conll.freebase.horus	emerging.test.annotated.horus	NER
False	18	1	ORG	0.00000	0.00000	0.00000	87	DT	2015.conll.freebase.horus	emerging.test.annotated.horus	NER
False	18	1	PER	0.52332	0.18004	0.26790	561	DT	2015.conll.freebase.horus	emerging.test.annotated.horus	NER
False	18	1	0	0.96651	0.99565	0.98087	22525	DT	2015.conll.freebase.horus	emerging.test.annotated.horus	NED
False	18	1	1	0.53991	0.12892	0.20814	892	DT	2015.conll.freebase.horus	emerging.test.annotated.horus	NED
False	18	1	LOC	0.60938	0.24684	0.35135	158	DT	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus	NER
False	18	1	ORG	0.21875	0.14286	0.17284	49	DT	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus	NER
False	18	1	PER	0.70270	0.28889	0.40945	270	DT	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus	NER
False	18	1	0	0.97854	0.99511	0.98675	15946	DT	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus	NED
False	18	1	1	0.62319	0.27044	0.37719	477	DT	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus	NED
True	18	1	LOC	0.78992	0.41228	0.54179	228	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	18	1	ORG	0.69231	0.36842	0.48092	171	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	18	1	PER	0.73810	0.36686	0.49012	169	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	18	1	0	0.97208	0.99439	0.98311	11941	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	18	1	1	0.77211	0.39965	0.52668	568	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	18	2	LOC	0.80000	0.46473	0.58793	241	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	18	2	ORG	0.68889	0.34637	0.46097	179	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	18	2	PER	0.58140	0.31847	0.41152	157	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	18	2	0	0.97203	0.99330	0.98255	11932	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	18	2	1	0.74684	0.40901	0.52856	577	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	18	3	LOC	0.70833	0.44541	0.54692	229	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	18	3	ORG	0.76136	0.29386	0.42405	228	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	18	3	PER	0.67532	0.28889	0.40467	180	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	18	3	0	0.96631	0.99301	0.97948	11872	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	18	3	1	0.73139	0.35479	0.47780	637	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	18	4	LOC	0.71429	0.43860	0.54348	228	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	18	4	ORG	0.70833	0.29825	0.41975	171	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	18	4	PER	0.65060	0.34395	0.45000	157	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	18	4	0	0.97159	0.99281	0.98208	11953	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	18	4	1	0.70847	0.37590	0.49119	556	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	18	5	LOC	0.76296	0.47465	0.58523	217	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	18	5	ORG	0.77108	0.32821	0.46043	195	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	18	5	PER	0.67123	0.35000	0.46009	140	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
True	18	5	0	0.97299	0.99423	0.98350	11957	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	18	5	1	0.76289	0.40217	0.52669	552	DT	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
False	18	1	LOC	0.57857	0.24695	0.34615	328	DT	2016.conll.freebase.ascii.txt.horus	ner.txt.horus	NER
False	18	1	ORG	0.69697	0.22439	0.33948	205	DT	2016.conll.freebase.ascii.txt.horus	ner.txt.horus	NER
False	18	1	PER	0.59547	0.27504	0.37628	669	DT	2016.conll.freebase.ascii.txt.horus	ner.txt.horus	NER
False	18	1	0	0.98137	0.99600	0.98863	46057	DT	2016.conll.freebase.ascii.txt.horus	ner.txt.horus	NED
False	18	1	1	0.64272	0.27537	0.38556	1202	DT	2016.conll.freebase.ascii.txt.horus	ner.txt.horus	NED
False	18	1	LOC	0.64706	0.13525	0.22373	244	DT	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus	NER
False	18	1	ORG	0.15000	0.06897	0.09449	87	DT	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus	NER
False	18	1	PER	0.63750	0.18182	0.28294	561	DT	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus	NER
False	18	1	0	0.96814	0.99569	0.98173	22525	DT	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus	NED
False	18	1	1	0.61355	0.17265	0.26947	892	DT	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus	NED
False	18	1	LOC	0.63158	0.15190	0.24490	158	DT	ner.txt.horus	2015.conll.freebase.horus	NER
False	18	1	ORG	0.85714	0.12245	0.21429	49	DT	ner.txt.horus	2015.conll.freebase.horus	NER
False	18	1	PER	0.43966	0.18889	0.26425	270	DT	ner.txt.horus	2015.conll.freebase.horus	NER
False	18	1	0	0.97589	0.99523	0.98547	15946	DT	ner.txt.horus	2015.conll.freebase.horus	NED
False	18	1	1	0.52795	0.17820	0.26646	477	DT	ner.txt.horus	2015.conll.freebase.horus	NED
False	18	1	LOC	0.58289	0.09820	0.16808	1110	DT	ner.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
False	18	1	ORG	0.65714	0.05077	0.09426	906	DT	ner.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
False	18	1	PER	0.42478	0.18251	0.25532	789	DT	ner.txt.horus	2016.conll.freebase.ascii.txt.horus	NER
False	18	1	0	0.96008	0.99558	0.97751	59737	DT	ner.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
False	18	1	1	0.55705	0.11836	0.19524	2805	DT	ner.txt.horus	2016.conll.freebase.ascii.txt.horus	NED
True	18	1	LOC	0.53846	0.08235	0.14286	85	DT	ner.txt.horus	ner.txt.horus	NER
True	18	1	ORG	0.80000	0.44444	0.57143	45	DT	ner.txt.horus	ner.txt.horus	NER
True	18	1	PER	0.76596	0.53333	0.62882	135	DT	ner.txt.horus	ner.txt.horus	NER
True	18	1	0	0.98273	0.99695	0.98979	9187	DT	ner.txt.horus	ner.txt.horus	NED
True	18	1	1	0.78788	0.39245	0.52393	265	DT	ner.txt.horus	ner.txt.horus	NED
True	18	2	LOC	0.72222	0.17568	0.28261	74	DT	ner.txt.horus	ner.txt.horus	NER
True	18	2	ORG	0.84615	0.30556	0.44898	36	DT	ner.txt.horus	ner.txt.horus	NER
True	18	2	PER	0.76404	0.53968	0.63256	126	DT	ner.txt.horus	ner.txt.horus	NER
True	18	2	0	0.98478	0.99718	0.99094	9216	DT	ner.txt.horus	ner.txt.horus	NED
True	18	2	1	0.78333	0.39831	0.52809	236	DT	ner.txt.horus	ner.txt.horus	NED
True	18	3	LOC	0.61538	0.13115	0.21622	61	DT	ner.txt.horus	ner.txt.horus	NER
True	18	3	ORG	0.91667	0.50000	0.64706	44	DT	ner.txt.horus	ner.txt.horus	NER
True	18	3	PER	0.75000	0.44262	0.55670	122	DT	ner.txt.horus	ner.txt.horus	NER
True	18	3	0	0.98480	0.99740	0.99106	9225	DT	ner.txt.horus	ner.txt.horus	NED
True	18	3	1	0.77982	0.37445	0.50595	227	DT	ner.txt.horus	ner.txt.horus	NED
True	18	4	LOC	0.58824	0.15152	0.24096	66	DT	ner.txt.horus	ner.txt.horus	NER
True	18	4	ORG	0.94737	0.45000	0.61017	40	DT	ner.txt.horus	ner.txt.horus	NER
True	18	4	PER	0.60215	0.49123	0.54106	114	DT	ner.txt.horus	ner.txt.horus	NER
True	18	4	0	0.98541	0.99513	0.99025	9232	DT	ner.txt.horus	ner.txt.horus	NED
True	18	4	1	0.65116	0.38182	0.48138	220	DT	ner.txt.horus	ner.txt.horus	NED
True	18	5	LOC	0.46429	0.22034	0.29885	59	DT	ner.txt.horus	ner.txt.horus	NER
True	18	5	ORG	0.93750	0.42857	0.58824	35	DT	ner.txt.horus	ner.txt.horus	NER
True	18	5	PER	0.75000	0.48889	0.59193	135	DT	ner.txt.horus	ner.txt.horus	NER
True	18	5	0	0.98584	0.99621	0.99099	9223	DT	ner.txt.horus	ner.txt.horus	NED
True	18	5	1	0.73485	0.42358	0.53740	229	DT	ner.txt.horus	ner.txt.horus	NED
False	18	1	LOC	0.21429	0.01230	0.02326	244	DT	ner.txt.horus	emerging.test.annotated.horus	NER
False	18	1	ORG	0.14286	0.01149	0.02128	87	DT	ner.txt.horus	emerging.test.annotated.horus	NER
False	18	1	PER	0.72527	0.11765	0.20245	561	DT	ner.txt.horus	emerging.test.annotated.horus	NER
False	18	1	0	0.96494	0.99836	0.98137	22525	DT	ner.txt.horus	emerging.test.annotated.horus	NED
False	18	1	1	0.66964	0.08408	0.14940	892	DT	ner.txt.horus	emerging.test.annotated.horus	NED
False	18	1	LOC	0.23636	0.08228	0.12207	158	DT	emerging.test.annotated.horus	2015.conll.freebase.horus	NER
False	18	1	ORG	0.00000	0.00000	0.00000	49	DT	emerging.test.annotated.horus	2015.conll.freebase.horus	NER
False	18	1	PER	0.44076	0.34444	0.38669	270	DT	emerging.test.annotated.horus	2015.conll.freebase.horus	NER
False	18	1	0	0.97746	0.98972	0.98355	15946	DT	emerging.test.annotated.horus	2015.conll.freebase.horus	NED
False	18	1	1	0.40794	0.23690	0.29973	477	DT	emerging.test.annotated.horus	2015.conll.freebase.horus	NED
False	18	1	LOC	0.46203	0.13153	0.20477	1110	DT	emerging.test.annotated.horus	2016.conll.freebase.ascii.txt.horus	NER
False	18	1	ORG	0.62857	0.02428	0.04676	906	DT	emerging.test.annotated.horus	2016.conll.freebase.ascii.txt.horus	NER
False	18	1	PER	0.39248	0.33080	0.35901	789	DT	emerging.test.annotated.horus	2016.conll.freebase.ascii.txt.horus	NER
False	18	1	0	0.96198	0.99079	0.97618	59737	DT	emerging.test.annotated.horus	2016.conll.freebase.ascii.txt.horus	NED
False	18	1	1	0.45866	0.16613	0.24392	2805	DT	emerging.test.annotated.horus	2016.conll.freebase.ascii.txt.horus	NED
False	18	1	LOC	0.20301	0.08232	0.11714	328	DT	emerging.test.annotated.horus	ner.txt.horus	NER
False	18	1	ORG	0.25000	0.00976	0.01878	205	DT	emerging.test.annotated.horus	ner.txt.horus	NER
False	18	1	PER	0.58015	0.34081	0.42938	669	DT	emerging.test.annotated.horus	ner.txt.horus	NER
False	18	1	0	0.98018	0.99440	0.98724	46057	DT	emerging.test.annotated.horus	ner.txt.horus	NED
False	18	1	1	0.51685	0.22962	0.31797	1202	DT	emerging.test.annotated.horus	ner.txt.horus	NED
True	18	1	LOC	0.50000	0.14000	0.21875	50	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	18	1	ORG	0.20000	0.05263	0.08333	19	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	18	1	PER	0.61194	0.35652	0.45055	115	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	18	1	0	0.97151	0.99267	0.98197	4500	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	18	1	1	0.61628	0.28804	0.39259	184	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	18	2	LOC	0.56250	0.22500	0.32143	40	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	18	2	ORG	0.50000	0.06250	0.11111	16	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	18	2	PER	0.66000	0.31132	0.42308	106	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	18	2	0	0.97465	0.99491	0.98468	4522	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	18	2	1	0.66176	0.27778	0.39130	162	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	18	3	LOC	0.75000	0.16364	0.26866	55	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	18	3	ORG	1.00000	0.11111	0.20000	18	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	18	3	PER	0.72727	0.38462	0.50314	104	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	18	3	0	0.97313	0.99645	0.98465	4507	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	18	3	1	0.76812	0.29944	0.43089	177	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	18	4	LOC	0.66667	0.14545	0.23881	55	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	18	4	ORG	0.33333	0.10000	0.15385	10	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	18	4	PER	0.79592	0.32231	0.45882	121	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	18	4	0	0.97143	0.99778	0.98443	4498	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	18	4	1	0.84375	0.29032	0.43200	186	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	18	5	LOC	0.50000	0.13333	0.21053	45	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	18	5	ORG	0.33333	0.10000	0.15385	10	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	18	5	PER	0.58065	0.36000	0.44444	100	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NER
True	18	5	0	0.97677	0.99360	0.98511	4529	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	18	5	1	0.62338	0.30968	0.41379	155	DT	emerging.test.annotated.horus	emerging.test.annotated.horus	NED
True	19	1	LOC	0.57143	0.09302	0.16000	43	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	19	1	ORG	0.00000	0.00000	0.00000	6	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	19	1	PER	0.67857	0.33333	0.44706	57	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	19	1	0	0.97446	0.99623	0.98522	3179	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	19	1	1	0.65714	0.21698	0.32624	106	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	19	2	LOC	0.37500	0.09375	0.15000	32	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	19	2	ORG	0.50000	0.12500	0.20000	8	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	19	2	PER	0.81481	0.37931	0.51765	58	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	19	2	0	0.97814	0.99686	0.98741	3187	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	19	2	1	0.72973	0.27551	0.40000	98	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	19	3	LOC	0.00000	0.00000	0.00000	28	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	19	3	ORG	0.50000	0.10000	0.16667	10	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	19	3	PER	0.70968	0.37931	0.49438	58	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	19	3	0	0.97785	0.99655	0.98711	3189	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	19	3	1	0.68571	0.25000	0.36641	96	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	19	4	LOC	0.71429	0.13889	0.23256	36	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	19	4	ORG	0.66667	0.18182	0.28571	11	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	19	4	PER	0.56522	0.21311	0.30952	61	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	19	4	0	0.97325	0.99622	0.98460	3177	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	19	4	1	0.63636	0.19444	0.29787	108	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	19	5	LOC	0.33333	0.08333	0.13333	24	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	19	5	ORG	1.00000	0.23077	0.37500	13	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	19	5	PER	0.62963	0.32075	0.42500	53	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NER
True	19	5	0	0.97938	0.99593	0.98759	3195	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
True	19	5	1	0.63889	0.25556	0.36508	90	DT	2015.conll.freebase.horus	2015.conll.freebase.horus	NED
False	19	1	LOC	0.55526	0.18559	0.27819	1110	DT	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NER
False	19	1	ORG	0.50943	0.05960	0.10672	906	DT	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NER
False	19	1	PER	0.51287	0.32826	0.40031	789	DT	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NER
False	19	1	0	0.96378	0.99319	0.97826	59737	DT	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NED
False	19	1	1	0.58554	0.20499	0.30367	2805	DT	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus	NED
False	19	1	LOC	0.52778	0.11585	0.19000	328	DT	2015.conll.freebase.horus	ner.txt.horus	NER
False	19	1	ORG	0.79545	0.17073	0.28112	205	DT	2015.conll.freebase.horus	ner.txt.horus	NER
False	19	1	PER	0.59497	0.38864	0.47016	669	DT	2015.conll.freebase.horus	ner.txt.horus	NER
False	19	1	0	0.98176	0.99559	0.98863	46057	DT	2015.conll.freebase.horus	ner.txt.horus	NED
False	19	1	1	0.63291	0.29118	0.39886	1202	DT	2015.conll.freebase.horus	ner.txt.horus	NED
False	19	1	LOC	0.23529	0.01639	0.03065	244	DT	2015.conll.freebase.horus	emerging.test.annotated.horus	NER
